,feature,hss-mean,hss_std
96,VGRD_750mb,0.517337457172948,0.015818384891262156
97,VGRD_750mb,0.513308488174278,0.015818384891262156
98,VGRD_750mb,0.4876351468451294,0.015818384891262156
99,VGRD_750mb,0.5105051105943432,0.015818384891262156
100,VGRD_725mb,0.5064675281087431,0.015818384891262156
101,VGRD_725mb,0.5064675281087431,0.015818384891262156
102,VGRD_725mb,0.5064675281087431,0.015818384891262156
103,VGRD_725mb,0.517337457172948,0.015818384891262156
104,VGRD_700mb,0.517337457172948,0.015818384891262156
105,VGRD_700mb,0.5093349811985589,0.015818384891262156
106,VGRD_700mb,0.513308488174278,0.015818384891262156
107,VGRD_700mb,0.517337457172948,0.015818384891262156
108,TKE_975mb,0.5064675281087431,0.015818384891262156
109,TKE_975mb,0.517337457172948,0.015818384891262156
110,TKE_975mb,0.517337457172948,0.015818384891262156
111,TKE_975mb,0.517337457172948,0.015818384891262156
112,TKE_950mb,0.517337457172948,0.015818384891262156
113,TKE_950mb,0.517337457172948,0.015818384891262156
114,TKE_950mb,0.517337457172948,0.015818384891262156
115,TKE_950mb,0.5214230575599933,0.015818384891262156
116,TKE_925mb,0.517337457172948,0.015818384891262156
117,TKE_925mb,0.513308488174278,0.015818384891262156
118,TKE_925mb,0.517337457172948,0.015818384891262156
119,TKE_925mb,0.5064675281087431,0.015818384891262156
120,TKE_900mb,0.5064675281087431,0.015818384891262156
121,TKE_900mb,0.5064675281087431,0.015818384891262156
122,TKE_900mb,0.5064675281087431,0.015818384891262156
123,TKE_900mb,0.5064675281087431,0.015818384891262156
124,TKE_875mb,0.517337457172948,0.015818384891262156
125,TKE_875mb,0.5214230575599933,0.015818384891262156
126,TKE_875mb,0.517337457172948,0.015818384891262156
127,TKE_875mb,0.513308488174278,0.015818384891262156
128,TKE_850mb,0.513308488174278,0.015818384891262156
129,TKE_850mb,0.513308488174278,0.015818384891262156
130,TKE_850mb,0.5093349811985589,0.015818384891262156
131,TKE_850mb,0.5024863020090387,0.015818384891262156
132,TKE_825mb,0.4994315125850178,0.015818384891262156
133,TKE_825mb,0.513308488174278,0.015818384891262156
134,TKE_825mb,0.517337457172948,0.015818384891262156
135,TKE_825mb,0.517337457172948,0.015818384891262156
136,TKE_800mb,0.517337457172948,0.015818384891262156
137,TKE_800mb,0.517337457172948,0.015818384891262156
138,TKE_800mb,0.517337457172948,0.015818384891262156
139,TKE_800mb,0.517337457172948,0.015818384891262156
140,TKE_775mb,0.517337457172948,0.015818384891262156
141,TKE_775mb,0.513308488174278,0.015818384891262156
142,TKE_775mb,0.517337457172948,0.015818384891262156
143,TKE_775mb,0.5064675281087431,0.015818384891262156
144,TKE_750mb,0.5064675281087431,0.015818384891262156
145,TKE_750mb,0.5024863020090387,0.015818384891262156
146,TKE_750mb,0.513308488174278,0.015818384891262156
147,TKE_750mb,0.513308488174278,0.015818384891262156
148,TKE_725mb,0.5064675281087431,0.015818384891262156
149,TKE_725mb,0.517337457172948,0.015818384891262156
150,TKE_725mb,0.517337457172948,0.015818384891262156
151,TKE_725mb,0.517337457172948,0.015818384891262156
152,TKE_700mb,0.513308488174278,0.015818384891262156
153,TKE_700mb,0.517337457172948,0.015818384891262156
154,TKE_700mb,0.5093349811985589,0.015818384891262156
155,TKE_700mb,0.513308488174278,0.015818384891262156
156,Q_975mb,0.517337457172948,0.015818384891262156
157,Q_975mb,0.517337457172948,0.015818384891262156
158,Q_975mb,0.517337457172948,0.015818384891262156
159,Q_975mb,0.5064675281087431,0.015818384891262156
160,Q_950mb,0.5105051105943432,0.015818384891262156
161,Q_950mb,0.5214230575599933,0.015818384891262156
162,Q_950mb,0.517337457172948,0.015818384891262156
163,Q_950mb,0.517337457172948,0.015818384891262156
164,Q_925mb,0.5015498346410738,0.015818384891262156
165,Q_925mb,0.4954437293818614,0.015818384891262156
166,Q_925mb,0.4946882642194115,0.015818384891262156
167,Q_925mb,0.5214230575599933,0.015818384891262156
168,Q_900mb,0.5024863020090387,0.015818384891262156
169,Q_900mb,0.5024863020090387,0.015818384891262156
170,Q_900mb,0.5054157988548148,0.015818384891262156
171,Q_900mb,0.513308488174278,0.015818384891262156
172,Q_875mb,0.513308488174278,0.015818384891262156
173,Q_875mb,0.5024863020090387,0.015818384891262156
174,Q_875mb,0.4908692047034858,0.015818384891262156
175,Q_875mb,0.4985602605431954,0.015818384891262156
176,Q_850mb,0.517337457172948,0.015818384891262156
177,Q_850mb,0.517337457172948,0.015818384891262156
178,Q_850mb,0.4985602605431954,0.015818384891262156
179,Q_850mb,0.513308488174278,0.015818384891262156
180,Q_825mb,0.5093349811985589,0.015818384891262156
181,Q_825mb,0.5093349811985589,0.015818384891262156
182,Q_825mb,0.513308488174278,0.015818384891262156
183,Q_825mb,0.513308488174278,0.015818384891262156
184,Q_800mb,0.517337457172948,0.015818384891262156
185,Q_800mb,0.517337457172948,0.015818384891262156
186,Q_800mb,0.513308488174278,0.015818384891262156
187,Q_800mb,0.5214230575599933,0.015818384891262156
188,Q_775mb,0.517337457172948,0.015818384891262156
189,Q_775mb,0.5093349811985589,0.015818384891262156
190,Q_775mb,0.4985602605431954,0.015818384891262156
191,Q_775mb,0.513308488174278,0.015818384891262156
192,Q_750mb,0.513308488174278,0.015818384891262156
193,Q_750mb,0.513308488174278,0.015818384891262156
194,Q_750mb,0.513308488174278,0.015818384891262156
195,Q_750mb,0.513308488174278,0.015818384891262156
196,Q_725mb,0.513308488174278,0.015818384891262156
197,Q_725mb,0.513308488174278,0.015818384891262156
198,Q_725mb,0.5093349811985589,0.015818384891262156
199,Q_725mb,0.5093349811985589,0.015818384891262156
200,Q_700mb,0.5093349811985589,0.015818384891262156
201,Q_700mb,0.513308488174278,0.015818384891262156
202,Q_700mb,0.517337457172948,0.015818384891262156
203,Q_700mb,0.517337457172948,0.015818384891262156
204,TMP_2maboveground,0.5255664918068249,0.015818384891262156
205,TMP_2maboveground,0.5105051105943432,0.015818384891262156
206,TMP_2maboveground,0.5105051105943432,0.015818384891262156
207,TMP_2maboveground,0.5105051105943432,0.015818384891262156
208,TMP_975mb,0.5255664918068249,0.015818384891262156
209,TMP_975mb,0.514600254627896,0.015818384891262156
210,TMP_975mb,0.5105051105943432,0.015818384891262156
211,TMP_975mb,0.5214230575599933,0.015818384891262156
212,TMP_950mb,0.5214230575599933,0.015818384891262156
213,TMP_950mb,0.5214230575599933,0.015818384891262156
214,TMP_950mb,0.517337457172948,0.015818384891262156
215,TMP_950mb,0.5255664918068249,0.015818384891262156
216,TMP_925mb,0.5214230575599933,0.015818384891262156
217,TMP_925mb,0.517337457172948,0.015818384891262156
218,TMP_925mb,0.5034765555357461,0.015818384891262156
219,TMP_925mb,0.5214230575599933,0.015818384891262156
220,TMP_900mb,0.517337457172948,0.015818384891262156
221,TMP_900mb,0.5064675281087431,0.015818384891262156
222,TMP_900mb,0.4985602605431954,0.015818384891262156
223,TMP_900mb,0.517337457172948,0.015818384891262156
224,TMP_875mb,0.517337457172948,0.015818384891262156
225,TMP_875mb,0.5105051105943432,0.015818384891262156
226,TMP_875mb,0.517337457172948,0.015818384891262156
227,TMP_875mb,0.517337457172948,0.015818384891262156
228,TMP_850mb,0.517337457172948,0.015818384891262156
229,TMP_850mb,0.5214230575599933,0.015818384891262156
230,TMP_850mb,0.5093349811985589,0.015818384891262156
231,TMP_850mb,0.5214230575599933,0.015818384891262156
232,TMP_825mb,0.5064675281087431,0.015818384891262156
233,TMP_825mb,0.517337457172948,0.015818384891262156
234,TMP_825mb,0.517337457172948,0.015818384891262156
235,TMP_825mb,0.5214230575599933,0.015818384891262156
236,TMP_800mb,0.5064675281087431,0.015818384891262156
237,TMP_800mb,0.5255664918068249,0.015818384891262156
238,TMP_800mb,0.5255664918068249,0.015818384891262156
239,TMP_800mb,0.5064675281087431,0.015818384891262156
240,TMP_775mb,0.5064675281087431,0.015818384891262156
241,TMP_775mb,0.5093349811985589,0.015818384891262156
242,TMP_775mb,0.513308488174278,0.015818384891262156
243,TMP_775mb,0.5105051105943432,0.015818384891262156
244,TMP_750mb,0.5214230575599933,0.015818384891262156
245,TMP_750mb,0.514600254627896,0.015818384891262156
246,TMP_750mb,0.5214230575599933,0.015818384891262156
247,TMP_750mb,0.5105051105943432,0.015818384891262156
248,TMP_725mb,0.5024863020090387,0.015818384891262156
249,TMP_725mb,0.513308488174278,0.015818384891262156
250,TMP_725mb,0.5064675281087431,0.015818384891262156
251,TMP_725mb,0.5105051105943432,0.015818384891262156
252,TMP_700mb,0.517337457172948,0.015818384891262156
253,TMP_700mb,0.513308488174278,0.015818384891262156
254,TMP_700mb,0.513308488174278,0.015818384891262156
255,TMP_700mb,0.517337457172948,0.015818384891262156
256,DPT_2maboveground,0.517337457172948,0.015818384891262156
257,DPT_2maboveground,0.517337457172948,0.015818384891262156
258,DPT_2maboveground,0.5064675281087431,0.015818384891262156
259,DPT_2maboveground,0.5064675281087431,0.015818384891262156
260,RH_2maboveground,0.517337457172948,0.015818384891262156
261,RH_2maboveground,0.517337457172948,0.015818384891262156
262,RH_2maboveground,0.5214230575599933,0.015818384891262156
263,RH_2maboveground,0.5214230575599933,0.015818384891262156
264,RH_975mb,0.5214230575599933,0.015818384891262156
265,RH_975mb,0.517337457172948,0.015818384891262156
266,RH_975mb,0.5214230575599933,0.015818384891262156
267,RH_975mb,0.517337457172948,0.015818384891262156
268,RH_950mb,0.5214230575599933,0.015818384891262156
269,RH_950mb,0.5214230575599933,0.015818384891262156
270,RH_950mb,0.5255664918068249,0.015818384891262156
271,RH_950mb,0.5255664918068249,0.015818384891262156
272,RH_925mb,0.5105051105943432,0.015818384891262156
273,RH_925mb,0.517337457172948,0.015818384891262156
274,RH_925mb,0.5064675281087431,0.015818384891262156
275,RH_925mb,0.5024863020090387,0.015818384891262156
276,RH_900mb,0.513308488174278,0.015818384891262156
277,RH_900mb,0.5024863020090387,0.015818384891262156
278,RH_900mb,0.514600254627896,0.015818384891262156
279,RH_900mb,0.5064675281087431,0.015818384891262156
280,RH_875mb,0.5214230575599933,0.015818384891262156
281,RH_875mb,0.517337457172948,0.015818384891262156
282,RH_875mb,0.517337457172948,0.015818384891262156
283,RH_875mb,0.5093349811985589,0.015818384891262156
284,RH_850mb,0.5024863020090387,0.015818384891262156
285,RH_850mb,0.514600254627896,0.015818384891262156
286,RH_850mb,0.5064675281087431,0.015818384891262156
287,RH_850mb,0.513308488174278,0.015818384891262156
288,RH_825mb,0.517337457172948,0.015818384891262156
289,RH_825mb,0.517337457172948,0.015818384891262156
290,RH_825mb,0.517337457172948,0.015818384891262156
291,RH_825mb,0.5064675281087431,0.015818384891262156
292,RH_800mb,0.5105051105943432,0.015818384891262156
293,RH_800mb,0.5105051105943432,0.015818384891262156
294,RH_800mb,0.5064675281087431,0.015818384891262156
295,RH_800mb,0.5214230575599933,0.015818384891262156
296,RH_775mb,0.5214230575599933,0.015818384891262156
297,RH_775mb,0.5105051105943432,0.015818384891262156
298,RH_775mb,0.5255664918068249,0.015818384891262156
299,RH_775mb,0.5239816981777065,0.015818384891262156
300,RH_750mb,0.513308488174278,0.015818384891262156
301,RH_750mb,0.517337457172948,0.015818384891262156
302,RH_750mb,0.5024863020090387,0.015818384891262156
303,RH_750mb,0.5064675281087431,0.015818384891262156
304,RH_725mb,0.517337457172948,0.015818384891262156
305,RH_725mb,0.5064675281087431,0.015818384891262156
306,RH_725mb,0.5255664918068249,0.015818384891262156
307,RH_725mb,0.5064675281087431,0.015818384891262156
308,RH_700mb,0.5064675281087431,0.015818384891262156
309,RH_700mb,0.517337457172948,0.015818384891262156
310,RH_700mb,0.5064675281087431,0.015818384891262156
311,RH_700mb,0.5214230575599933,0.015818384891262156
312,Q_surface,0.5214230575599933,0.015818384891262156
313,Q_surface,0.5214230575599933,0.015818384891262156
314,Q_surface,0.5246054381610111,0.015818384891262156
315,Q_surface,0.514600254627896,0.015818384891262156
316,LCLT,0.514600254627896,0.015818384891262156
317,LCLT,0.5064675281087431,0.015818384891262156
318,LCLT,0.5214230575599933,0.015818384891262156
319,LCLT,0.5064675281087431,0.015818384891262156
320,VIS_surface,0.5064675281087431,0.015818384891262156
321,VIS_surface,0.5105051105943432,0.015818384891262156
322,VIS_surface,0.4994315125850178,0.015818384891262156
323,VIS_surface,0.514600254627896,0.015818384891262156
324,VVEL_975mb,0.4921919785616112,0.015818384891262156
325,VVEL_975mb,0.5187541999808001,0.015818384891262156
326,VVEL_975mb,0.5187541999808001,0.015818384891262156
327,VVEL_975mb,0.5075801004233805,0.015818384891262156
328,VVEL_950mb,0.4954437293818614,0.015818384891262156
329,VVEL_950mb,0.2654205093919717,0.015818384891262156
330,VVEL_950mb,0.5045253660534007,0.015818384891262156
331,VVEL_950mb,0.5187541999808001,0.015818384891262156
332,VVEL_925mb,0.5045253660534007,0.015818384891262156
333,VVEL_925mb,0.5087589527663782,0.015818384891262156
334,VVEL_925mb,0.5003539066387279,0.015818384891262156
335,VVEL_925mb,0.4773442024470168,0.015818384891262156
336,VVEL_900mb,0.5087589527663782,0.015818384891262156
337,VVEL_900mb,0.4970906902086678,0.015818384891262156
338,VVEL_900mb,0.5130560651226783,0.015818384891262156
339,VVEL_900mb,0.4962432169194379,0.015818384891262156
340,VVEL_875mb,0.4691260258036484,0.015818384891262156
341,VVEL_875mb,0.4881989110906921,0.015818384891262156
342,VVEL_875mb,0.5064675281087431,0.015818384891262156
343,VVEL_875mb,0.5034765555357461,0.015818384891262156
344,VVEL_850mb,0.483812032912113,0.015818384891262156
345,VVEL_850mb,0.4994315125850178,0.015818384891262156
346,VVEL_850mb,0.5034765555357461,0.015818384891262156
347,VVEL_850mb,0.5117434256296091,0.015818384891262156
348,VVEL_825mb,0.5290214400366888,0.015818384891262156
349,VVEL_825mb,0.5130560651226783,0.015818384891262156
350,VVEL_825mb,0.5218466731656215,0.015818384891262156
351,VVEL_825mb,0.5315817874738074,0.015818384891262156
352,VVEL_800mb,0.5075801004233805,0.015818384891262156
353,VVEL_800mb,0.4994315125850178,0.015818384891262156
354,VVEL_800mb,0.5034765555357461,0.015818384891262156
355,VVEL_800mb,0.4994315125850178,0.015818384891262156
356,VVEL_775mb,0.4994315125850178,0.015818384891262156
357,VVEL_775mb,0.5214230575599933,0.015818384891262156
358,VVEL_775mb,0.517337457172948,0.015818384891262156
359,VVEL_775mb,0.5045253660534007,0.015818384891262156
360,VVEL_750mb,0.517337457172948,0.015818384891262156
361,VVEL_750mb,0.5093349811985589,0.015818384891262156
362,VVEL_750mb,0.513308488174278,0.015818384891262156
363,VVEL_750mb,0.5105051105943432,0.015818384891262156
364,VVEL_725mb,0.4954437293818614,0.015818384891262156
365,VVEL_725mb,0.4954437293818614,0.015818384891262156
366,VVEL_725mb,0.4994315125850178,0.015818384891262156
367,VVEL_725mb,0.4994315125850178,0.015818384891262156
368,VVEL_700mb,0.4994315125850178,0.015818384891262156
369,VVEL_700mb,0.4994315125850178,0.015818384891262156
370,VVEL_700mb,0.4994315125850178,0.015818384891262156
371,VVEL_700mb,0.4994315125850178,0.015818384891262156
372,analysed_sst,0.5239816981777065,0.015818384891262156
373,analysed_sst,0.4915119986574928,0.015818384891262156
374,analysed_sst,0.4994315125850178,0.015818384891262156
375,analysed_sst,0.4756919512209839,0.015818384891262156
376,TMP-DPT,0.4946882642194115,0.015818384891262156
377,TMP-DPT,0.5175134658392919,0.015818384891262156
378,TMP-DPT,0.513308488174278,0.015818384891262156
379,TMP-DPT,0.4649783496981155,0.015818384891262156
380,TMP-SST,0.5187541999808001,0.015818384891262156
381,TMP-SST,0.5304454964010116,0.015818384891262156
382,TMP-SST,0.520254719512023,0.015818384891262156
383,TMP-SST,0.5015498346410738,0.015818384891262156
384,analysed_sst,0.5214230575599933,0.015818384891262156
