,C0_Prob,C1_Prob
0,0.00021423775,0.9997857
1,3.0004157e-05,0.99996996
2,1.4084366e-10,1.0
3,1.1799849e-13,1.0
4,2.8262531e-15,1.0
5,4.7388647e-15,1.0
6,1.4982365e-16,1.0
7,5.9012414e-13,1.0
8,1.2194304e-14,1.0
9,5.446068e-13,1.0
10,4.5361357e-11,1.0
11,9.195895e-08,0.9999999
12,2.2530106e-11,1.0
13,0.00012109926,0.9998789
14,1.217198e-07,0.9999999
15,4.968019e-06,0.999995
16,5.260419e-09,1.0
17,1.10976e-06,0.9999989
18,5.881816e-08,1.0
19,0.0004284632,0.9995715
20,0.00028839352,0.9997116
21,0.7161705,0.28382948
22,0.0023552722,0.9976447
23,0.7157731,0.2842269
24,0.8516904,0.1483096
25,0.0065685385,0.9934315
26,3.3865456e-07,0.99999964
27,0.00047139454,0.99952865
28,1.5534207e-09,1.0
29,1.0900569e-10,1.0
30,7.115836e-14,1.0
31,1.8357196e-16,1.0
32,5.538968e-13,1.0
33,1.1857347e-11,1.0
34,1.823466e-14,1.0
35,4.4842485e-10,1.0
36,7.026921e-08,0.9999999
37,9.0864414e-05,0.99990916
38,4.150427e-09,1.0
39,4.6249178e-07,0.9999995
40,0.00028026282,0.9997197
41,0.0029012384,0.9970988
42,4.5574917e-09,1.0
43,1.4650166e-07,0.9999999
44,1.6265292e-07,0.9999999
45,0.00050760026,0.9994924
46,4.0459724e-08,1.0
47,1.889517e-09,1.0
48,1.1950817e-06,0.9999988
49,0.005468515,0.9945315
50,6.600189e-06,0.99999344
51,0.00020784701,0.99979216
52,0.00012172073,0.9998783
53,0.0063824034,0.99361765
54,2.1789569e-05,0.9999782
55,6.0759644e-06,0.9999939
56,3.53516e-05,0.9999646
57,0.00020752424,0.9997925
58,1.5396138e-08,1.0
59,5.9129064e-07,0.9999994
60,1.9837096e-06,0.999998
61,0.00036676886,0.9996332
62,1.7915582e-08,1.0
63,0.00025909155,0.9997409
64,0.00016826563,0.9998317
65,0.0039643706,0.99603564
66,0.0004564055,0.9995436
67,0.0061278176,0.99387217
68,0.99992085,7.9116224e-05
69,1.14128476e-07,0.9999999
70,2.3472498e-12,1.0
71,4.558404e-13,1.0
72,1.3314462e-06,0.9999987
73,6.9474913e-07,0.9999993
74,2.4809534e-09,1.0
75,4.0914492e-07,0.99999964
76,1.7952735e-07,0.99999976
77,2.1142303e-05,0.9999789
78,2.0157366e-08,1.0
79,9.185232e-05,0.9999081
80,0.00044843336,0.9995516
81,0.00014011891,0.9998598
82,5.693635e-07,0.9999994
83,1.3968491e-07,0.9999999
84,0.014726836,0.9852732
85,0.09402241,0.9059776
86,1.7997141e-05,0.999982
87,0.000523715,0.99947625
88,0.0015825739,0.9984174
89,0.14304323,0.8569567
90,0.0025611876,0.9974388
91,0.0002426952,0.99975735
92,0.944757,0.055242993
93,0.0016126897,0.99838734
94,1.3624549e-07,0.9999999
95,2.0020549e-05,0.99998
96,4.0165447e-05,0.9999598
97,0.010411134,0.98958886
98,5.426447e-05,0.99994576
99,1.7811135e-05,0.99998224
100,0.01676384,0.98323613
101,0.00044654426,0.9995534
102,9.140582e-05,0.99990857
103,4.5442917e-05,0.9999546
104,0.0002833515,0.9997166
105,0.027121574,0.9728784
106,0.0018299635,0.99817
107,0.00011821597,0.99988174
108,0.0015780719,0.9984219
109,0.007124113,0.99287593
110,0.0071627684,0.99283725
111,0.00018253205,0.99981755
112,1.545123e-07,0.9999999
113,2.451565e-07,0.99999976
114,3.854675e-12,1.0
115,4.5561186e-09,1.0
116,9.2597116e-07,0.99999905
117,3.352766e-05,0.9999665
118,6.9917725e-08,0.9999999
119,1.0350761e-12,1.0
120,1.1665503e-07,0.9999999
121,5.6606206e-07,0.9999994
122,6.9958324e-11,1.0
123,9.084511e-07,0.99999905
124,0.003272813,0.9967272
125,9.7516946e-05,0.9999025
126,8.479606e-09,1.0
127,1.563411e-06,0.99999845
128,1.7041149e-06,0.99999833
129,5.428368e-07,0.9999994
130,1.8881495e-07,0.99999976
131,3.3672306e-06,0.99999666
132,3.6095105e-06,0.9999964
133,1.11137986e-07,0.9999999
134,2.628295e-07,0.99999976
135,1.2453436e-06,0.9999988
136,0.0012829613,0.99871707
137,0.0006056089,0.9993944
138,7.058487e-07,0.9999993
139,1.455297e-07,0.9999999
140,6.0826625e-07,0.9999994
141,4.027745e-05,0.9999597
142,5.3135853e-08,1.0
143,1.11244935e-05,0.9999889
144,6.26073e-05,0.9999374
145,0.02168931,0.97831064
146,3.82418e-05,0.99996173
147,0.003073702,0.99692625
148,0.7361948,0.26380527
149,0.9790978,0.020902282
150,0.00037723058,0.9996227
151,1.1802833e-11,1.0
152,4.1851234e-14,1.0
153,1.8582085e-09,1.0
154,1.0986179e-08,1.0
155,7.4417954e-08,0.9999999
156,1.6780245e-06,0.99999833
157,2.0175608e-05,0.99997985
158,1.5864398e-05,0.99998415
159,1.3711834e-06,0.99999857
160,1.0955148e-08,1.0
161,1.5810226e-09,1.0
162,1.0919537e-12,1.0
163,9.7477385e-14,1.0
164,1.2147754e-11,1.0
165,1.2355432e-13,1.0
166,8.5109676e-11,1.0
167,6.0776975e-16,1.0
168,1.2398859e-11,1.0
169,6.698006e-11,1.0
170,0.120044574,0.8799554
171,1.6951957e-14,1.0
172,1.24489485e-08,1.0
173,5.3398257e-06,0.99999464
174,9.336128e-13,1.0
175,6.718311e-11,1.0
176,1.2165383e-10,1.0
177,6.4106206e-11,1.0
178,1.20516e-13,1.0
179,1.8397141e-10,1.0
180,6.4166755e-11,1.0
181,1.775009e-10,1.0
182,1.6316967e-07,0.9999999
183,1.8789937e-07,0.99999976
184,4.363445e-09,1.0
185,1.9739274e-07,0.99999976
186,2.1822597e-08,1.0
187,8.256269e-07,0.99999917
188,8.078775e-09,1.0
189,3.1606554e-08,1.0
190,6.4182393e-07,0.9999994
191,1.7950902e-06,0.9999982
192,3.9827827e-07,0.99999964
193,0.00027621686,0.99972373
194,0.00014298418,0.99985695
195,8.434302e-06,0.99999154
196,1.0996202e-05,0.99998903
197,0.0065296288,0.99347043
198,1.3992464e-07,0.9999999
199,3.130465e-08,1.0
200,3.2155388e-16,1.0
201,6.702404e-14,1.0
202,2.5008086e-12,1.0
203,2.8152617e-11,1.0
204,1.7854261e-05,0.9999821
205,4.504519e-06,0.99999547
206,5.409036e-10,1.0
207,4.9843516e-09,1.0
208,2.5165014e-05,0.99997485
209,0.00042278547,0.9995772
210,7.347328e-08,0.9999999
211,3.5116735e-10,1.0
212,2.744811e-06,0.99999726
213,1.0742625e-05,0.9999893
214,2.5932291e-11,1.0
215,7.3243564e-11,1.0
216,6.5789227e-06,0.99999344
217,5.093483e-08,1.0
218,1.8189941e-06,0.9999982
219,2.4186686e-06,0.9999976
220,2.1125696e-05,0.9999789
221,0.00010147403,0.99989855
222,2.3012237e-06,0.99999774
223,1.0398182e-06,0.9999989
224,0.086422324,0.9135777
225,9.010622e-05,0.9999099
226,1.4848092e-05,0.9999851
227,5.3623917e-06,0.99999464
228,0.2625173,0.73748267
