C0_Prob,C1_Prob
1.84E-07,0.99999976
5.07E-08,1
0.000322032,0.999678
6.39E-09,1
0.000150982,0.99984896
7.97E-07,0.99999917
6.08E-06,0.9999939
1.56E-05,0.9999844
0.000251078,0.9997489
1.29E-06,0.9999987
2.79E-06,0.99999726
0.040094182,0.9599058
0.11582996,0.8841701
1.87E-07,0.99999976
1.86E-06,0.9999981
2.64E-06,0.9999974
7.10E-05,0.99992895
5.30E-06,0.99999475
9.43E-05,0.9999057
0.008702132,0.99129784
0.004259974,0.99574006
0.000140483,0.99985945
0.001284738,0.9987153
0.08743006,0.91257
0.00930894,0.99069107
0.001539158,0.9984609
3.51E-06,0.99999654
0.000573465,0.9994266
3.81E-05,0.99996185
9.73E-09,1
0.006203812,0.9937962
0.10225116,0.8977488
0.000546352,0.9994536
0.00011788,0.9998821
0.096938305,0.9030617
0.65807,0.34193003
0.95829993,0.041700028
6.97E-07,0.9999993
8.29E-16,1
1.48E-10,1
1.20E-05,0.9999881
9.13E-08,0.9999999
8.02E-07,0.99999917
4.08E-05,0.99995923
2.98E-05,0.9999702
6.44E-05,0.9999356
1.12E-05,0.9999888
6.83E-07,0.9999993
7.82E-07,0.99999917
7.59E-08,0.9999999
1.48E-10,1
4.03E-07,0.99999964
5.29E-06,0.99999475
3.31E-07,0.99999964
5.23E-07,0.9999995
9.11E-06,0.99999094
1.12E-06,0.9999989
1.25E-05,0.9999875
7.38E-12,1
1.07E-05,0.9999893
0.001383918,0.9986161
2.94E-05,0.99997056
2.18E-05,0.9999782
2.60E-09,1
2.25E-06,0.99999774
5.26E-07,0.9999995
0.000639257,0.99936074
5.01E-06,0.999995
0.000387276,0.99961275
6.65E-05,0.9999335
4.43E-07,0.9999995
6.70E-12,1
2.36E-05,0.9999764
2.59E-06,0.9999974
0.000864167,0.9991359
0.000896546,0.99910337
0.003182612,0.99681735
9.43E-06,0.9999906
6.04E-05,0.99993956
6.02E-06,0.9999939
1.56E-05,0.9999844
4.21E-07,0.9999995
0.000499238,0.99950075
0.000110616,0.9998894
0.000115093,0.99988484
4.75E-08,1
1.62E-06,0.99999833
5.60E-15,1
4.12E-14,1
4.36E-11,1
4.07E-09,1
7.07E-06,0.99999297
1.98E-06,0.999998
1.91E-05,0.9999809
0.000258571,0.9997414
2.85E-08,1
5.09E-05,0.9999491
4.97E-09,1
9.20E-09,1
2.41E-13,1
1.10E-05,0.9999889
2.19E-07,0.99999976
5.91E-07,0.9999994
1.26E-08,1
2.54E-06,0.9999975
1.64E-08,1
2.39E-06,0.9999976
6.79E-05,0.99993205
0.000603996,0.99939597
5.48E-07,0.9999994
0.000120599,0.99987936
0.9563976,0.043602467
0.08231969,0.91768026
0.000978081,0.9990219
1.46E-05,0.99998546
0.83861566,0.16138434
0.012082187,0.98791784
0.00014455,0.9998554
0.052621566,0.94737846
0.03131808,0.96868193
2.00E-07,0.99999976
3.65E-21,1
4.29E-21,1
1.71E-12,1
3.65E-06,0.9999963
4.58E-07,0.9999995
3.21E-06,0.9999968
0.011410661,0.9885894
0.17850226,0.8214977
0.001062364,0.99893767
0.00511871,0.9948813
0.09879535,0.9012047
0.9130584,0.08694162
0.09359625,0.9064037
0.006513066,0.9934869
0.9994234,0.000576687
3.13E-05,0.99996865
2.22E-09,1
2.34E-12,1
5.67E-09,1
6.85E-11,1
4.45E-13,1
4.59E-12,1
6.42E-10,1
7.47E-12,1
3.73E-13,1
2.76E-10,1
2.54E-06,0.9999975
0.00024232,0.9997577
9.32E-08,0.9999999
1.35E-05,0.9999865
5.55E-07,0.9999994
4.19E-07,0.9999995
3.04E-08,1
1.49E-06,0.99999857
1.69E-06,0.99999833
1.86E-08,1
5.48E-08,1
1.93E-06,0.9999981
1.25E-06,0.9999988
9.57E-09,1
3.11E-07,0.99999964
9.63E-05,0.9999037
0.008757398,0.99124265
0.007060695,0.99293923
5.51E-05,0.9999448
0.004537773,0.99546224
0.019657984,0.980342
1.29E-09,1
8.96E-08,0.9999999
4.98E-08,1
9.35E-12,1
0.000106559,0.9998934
2.44E-07,0.99999976
1.35E-08,1
2.33E-06,0.9999976
0.001858774,0.99814117
0.000281045,0.99971896
0.04837912,0.9516208
1.38E-07,0.9999999
1.48E-07,0.9999999
1.09E-07,0.9999999
3.39E-05,0.99996614
1.59E-05,0.99998415
3.90E-07,0.99999964
2.23E-06,0.99999774
0.000103616,0.9998964
0.000763337,0.9992367
0.003615696,0.99638426
1.34E-06,0.9999987
5.45E-05,0.9999455
0.004452267,0.9955478
0.002172094,0.9978278
3.55E-06,0.9999964
2.14E-05,0.99997854
6.30E-07,0.9999994
3.63E-11,1
3.56E-11,1
6.46E-06,0.99999356
1.33E-05,0.99998677
0.000322656,0.9996773
1.91E-07,0.99999976
3.04E-08,1
5.44E-13,1
1.20E-08,1
8.21E-08,0.9999999
5.46E-08,1
4.27E-05,0.9999573
6.43E-05,0.99993575
7.59E-06,0.9999924
4.08E-05,0.99995923
0.11470984,0.8852902
0.32098082,0.67901915
4.57E-05,0.99995434
0.6841319,0.31586805
0.004075678,0.99592435
0.000531649,0.9994684
0.000630788,0.9993692
0.000995908,0.99900407
0.00239419,0.9976058
0.015272914,0.984727
1.60E-05,0.999984
1.03E-06,0.9999989
5.06E-13,1
1.64E-05,0.99998355
2.01E-06,0.999998
8.55E-06,0.9999914
0.000181398,0.9998186
2.83E-08,1
3.65E-06,0.9999963
2.87E-05,0.9999713
3.28E-05,0.9999672
3.43E-09,1
5.81E-07,0.9999994
2.19E-05,0.99997807
1.16E-07,0.9999999
8.22E-07,0.99999917
7.46E-07,0.9999993
0.001246569,0.9987534
0.003651579,0.99634844
3.36E-12,1
2.44E-11,1
3.24E-06,0.9999968
2.65E-06,0.9999974
0.000203245,0.9997968
0.000143967,0.999856
0.019290935,0.9807091
0.049731135,0.9502689
0.006356354,0.99364364
0.000253181,0.99974686
0.004809027,0.995191
0.0769229,0.9230771
0.001880002,0.99812
2.39E-06,0.9999976
1.38E-08,1
1.26E-05,0.99998736
9.04E-08,0.9999999
6.29E-07,0.9999994
7.15E-06,0.99999285
0.055044487,0.94495547
0.07280606,0.92719394
1.18E-07,0.9999999
0.000832947,0.9991671
0.000252982,0.999747
0.021755794,0.9782442
2.33E-06,0.9999976
2.47E-09,1
2.30E-07,0.99999976
0.001471204,0.9985287
1.19E-05,0.9999881
9.80E-05,0.999902
2.16E-10,1
7.27E-06,0.9999927
3.39E-06,0.99999666
4.50E-06,0.99999547
6.39E-06,0.99999356
3.16E-07,0.99999964
1.73E-06,0.99999833
3.49E-06,0.99999654
0.000326053,0.99967396
0.017691514,0.9823085
1.38E-09,1
0.004515347,0.9954847
7.41E-06,0.9999926
2.50E-13,1
1.23E-11,1
1.07E-07,0.9999999
1.13E-17,1
3.56E-08,1
1.16E-08,1
1.66E-07,0.9999999
1.40E-11,1
2.68E-08,1
3.07E-06,0.9999969
5.45E-05,0.9999455
1.39E-06,0.99999857
0.00064479,0.99935526
3.36E-06,0.99999666
3.27E-05,0.99996734
0.005756752,0.9942432
0.003975078,0.99602497
3.15E-07,0.99999964
0.001344648,0.9986553
0.008171921,0.9918281
0.011816555,0.98818344
3.65E-06,0.9999963
0.000448916,0.9995511
4.16E-05,0.9999584
0.008887192,0.99111277
0.000194142,0.99980587
0.000448844,0.9995511
0.027216665,0.97278327
0.001155696,0.99884427
5.21E-05,0.9999479
0.000863536,0.9991365
5.70E-06,0.9999943
1.85E-06,0.9999981
5.26E-06,0.99999475
3.63E-05,0.99996364
5.00E-07,0.9999995
0.002299616,0.9977004
1.99E-06,0.999998
0.000185444,0.99981457
1.03E-06,0.9999989
3.84E-05,0.9999616
1.70E-06,0.99999833
5.25E-06,0.99999475
1.44E-07,0.9999999
1.23E-09,1
1.98E-05,0.9999802
1.98E-07,0.99999976
4.15E-08,1
8.06E-07,0.99999917
6.34E-08,0.9999999
2.07E-05,0.99997926
2.00E-12,1
8.42E-12,1
1.17E-07,0.9999999
4.66E-07,0.9999995
7.64E-10,1
1.43E-05,0.9999857
1.59E-08,1
3.22E-06,0.9999968
4.35E-11,1
3.17E-06,0.9999968
1.38E-07,0.9999999
4.11E-05,0.9999589
1.37E-08,1
1.49E-06,0.99999845
3.68E-07,0.99999964
1.43E-05,0.9999857
1.36E-09,1
4.17E-06,0.9999958
9.22E-08,0.9999999
1.17E-05,0.9999883
1.40E-06,0.99999857
1.86E-05,0.9999814
4.68E-06,0.99999535
8.02E-08,0.9999999
3.81E-10,1
0.000109122,0.9998909
0.000195479,0.99980456
2.20E-08,1
1.06E-08,1
5.51E-07,0.9999994
2.50E-08,1
4.92E-11,1
2.93E-09,1
4.43E-06,0.9999956
5.02E-07,0.9999995
4.80E-07,0.9999995
0.011471311,0.98852867
2.26E-05,0.99997747
3.06E-06,0.9999969
1.63E-06,0.99999833
8.96E-12,1
1.41E-10,1
9.40E-13,1
5.53E-12,1
3.35E-07,0.99999964
3.53E-07,0.99999964
0.000112159,0.9998878
1.75E-08,1
3.44E-08,1
6.35E-08,0.9999999
2.79E-11,1
5.85E-08,1
0.00063686,0.9993631
1.36E-10,1
5.85E-10,1
1.12E-07,0.9999999
2.72E-09,1
7.64E-09,1
2.09E-06,0.999998
7.25E-06,0.9999927
4.33E-06,0.9999957
8.20E-07,0.99999917
7.26E-06,0.9999927
0.000475922,0.9995241
1.75E-06,0.9999982
2.63E-05,0.9999738
4.87E-06,0.9999951
5.16E-06,0.9999949
2.88E-06,0.99999714
1.15E-06,0.9999988
1.52E-06,0.99999845
2.11E-06,0.99999785
5.12E-06,0.9999949
2.19E-07,0.99999976
4.08E-07,0.99999964
9.05E-07,0.99999905
2.45E-05,0.99997544
1.92E-07,0.99999976
6.58E-06,0.99999344
8.48E-07,0.99999917
1.52E-07,0.9999999
1.08E-07,0.9999999
3.36E-07,0.99999964
5.06E-07,0.9999995
5.08E-08,1
7.88E-06,0.99999213
6.75E-06,0.9999932
1.02E-07,0.9999999
9.69E-05,0.9999031
2.13E-05,0.99997866
1.62E-06,0.99999833
2.55E-06,0.9999975
1.26E-05,0.99998736
8.75E-06,0.9999913
3.27E-06,0.9999968
2.06E-06,0.999998
7.75E-06,0.99999225
0.000129318,0.99987066
2.11E-06,0.99999785
6.72E-07,0.9999993
0.002082935,0.9979171
1.77E-06,0.9999982
3.35E-07,0.99999964
1.23E-07,0.9999999
0.000395112,0.9996049
9.33E-07,0.99999905
2.58E-06,0.9999974
0.000264568,0.9997354
1.16E-05,0.99998844
0.000311407,0.9996886
1.28E-08,1
1.62E-08,1
3.71E-06,0.9999963
4.94E-06,0.9999951
3.69E-07,0.99999964
4.39E-07,0.9999995
1.64E-06,0.99999833
0.000545079,0.9994549
5.62E-07,0.9999994
1.47E-08,1
8.31E-08,0.9999999
3.35E-05,0.9999665
1.66E-07,0.9999999
5.06E-08,1
3.79E-06,0.9999962
2.80E-08,1
8.22E-09,1
3.28E-06,0.99999666
1.72E-05,0.99998283
1.05E-06,0.9999989
9.63E-08,0.9999999
3.80E-08,1
2.39E-07,0.99999976
2.04E-09,1
9.37E-07,0.99999905
3.38E-05,0.99996614
2.47E-05,0.9999753
1.45E-06,0.99999857
1.58E-06,0.99999845
6.50E-07,0.9999994
5.25E-05,0.9999474
2.57E-07,0.99999976
4.77E-07,0.9999995
4.25E-07,0.9999995
1.56E-05,0.9999844
3.17E-07,0.99999964
1.24E-06,0.9999988
1.23E-07,0.9999999
2.02E-05,0.99997973
5.30E-09,1
7.35E-07,0.9999993
3.16E-06,0.9999969
1.81E-05,0.999982
3.47E-11,1
5.32E-08,1
1.25E-09,1
2.46E-06,0.9999975
2.10E-05,0.999979
8.24E-06,0.9999918
5.99E-05,0.99994004
7.48E-05,0.99992514
5.04E-05,0.9999497
0.000106106,0.9998939
7.26E-05,0.9999274
0.000265618,0.99973434
1.15E-07,0.9999999
2.04E-07,0.99999976
3.02E-06,0.999997
0.000127218,0.9998728
2.59E-10,1
8.65E-07,0.99999917
8.25E-07,0.99999917
7.75E-09,1
1.39E-06,0.99999857
8.08E-07,0.99999917
1.69E-06,0.99999833
0.000143073,0.99985695
1.74E-09,1
5.47E-06,0.9999945
4.43E-06,0.9999956
0.000575289,0.9994247
4.15E-09,1
9.25E-06,0.9999907
2.98E-06,0.999997
1.51E-08,1
1.43E-09,1
7.79E-06,0.99999225
1.92E-05,0.9999808
4.08E-05,0.9999591
7.02E-08,0.9999999
2.19E-06,0.99999785
3.39E-07,0.99999964
0.005451665,0.99454826
9.91E-08,0.9999999
6.96E-07,0.9999993
1.30E-06,0.9999987
1.04E-05,0.9999895
2.22E-06,0.99999774
1.94E-06,0.9999981
1.58E-06,0.99999845
0.000281431,0.9997186
2.96E-06,0.999997
7.75E-06,0.99999225
7.72E-08,0.9999999
2.17E-05,0.9999783
3.94E-07,0.99999964
2.03E-06,0.999998
5.24E-08,1
2.09E-07,0.99999976
5.30E-08,1
6.21E-07,0.9999994
1.30E-06,0.9999987
1.05E-06,0.9999989
3.93E-08,1
7.61E-07,0.9999993
1.28E-07,0.9999999
2.49E-08,1
0.000450385,0.99954957
3.37E-06,0.99999666
6.68E-08,0.9999999
2.78E-05,0.9999721
1.52E-05,0.99998474
6.11E-07,0.9999994
6.42E-08,0.9999999
0.011705645,0.98829436
1.07E-06,0.9999989
2.04E-06,0.999998
7.21E-08,0.9999999
3.99E-05,0.99996006
1.40E-06,0.99999857
1.93E-06,0.9999981
3.09E-07,0.99999964
7.25E-09,1
3.48E-10,1
6.80E-07,0.9999993
8.69E-15,1
1.35E-13,1
9.34E-09,1
2.31E-08,1
5.86E-08,1
0.000484749,0.9995153
6.31E-06,0.9999937
6.43E-07,0.9999994
7.75E-08,0.9999999
0.000292065,0.9997079
3.25E-07,0.99999964
8.91E-07,0.99999917
7.37E-08,0.9999999
6.49E-07,0.9999994
6.10E-09,1
2.49E-06,0.9999975
4.38E-07,0.9999995
6.75E-07,0.9999993
1.48E-09,1
6.41E-06,0.99999356
3.52E-10,1
2.32E-12,1
5.71E-06,0.9999943
8.27E-09,1
2.48E-10,1
1.55E-09,1
4.90E-11,1
0.000116049,0.9998839
1.25E-09,1
9.57E-08,0.9999999
1.18E-06,0.9999988
1.36E-06,0.9999987
2.96E-07,0.99999976
1.22E-14,1
3.52E-08,1
8.30E-10,1
7.94E-18,1
2.87E-15,1
2.22E-13,1
2.35E-13,1
7.49E-20,1
2.31E-12,1
5.65E-10,1
7.07E-07,0.9999993
4.13E-06,0.9999958
3.29E-11,1
2.62E-11,1
1.72E-06,0.99999833
1.24E-12,1
2.47E-11,1
2.54E-09,1
1.25E-09,1
6.29E-08,0.9999999
5.53E-10,1
1.02E-07,0.9999999
2.62E-08,1
7.11E-09,1
8.78E-07,0.99999917
1.49E-06,0.99999845
4.67E-06,0.99999535
4.32E-11,1
3.04E-08,1
2.61E-07,0.99999976
5.27E-06,0.99999475
8.78E-08,0.9999999
2.85E-06,0.99999714
1.77E-07,0.9999999
1.46E-05,0.99998546
2.70E-06,0.99999726
3.89E-06,0.99999607
3.13E-07,0.99999964
1.10E-05,0.99998903
1.37E-06,0.99999857
0.000760533,0.99923944
3.57E-06,0.9999964
6.76E-07,0.9999993
4.76E-08,1
4.10E-06,0.99999595
0.000628706,0.99937135
4.01E-05,0.9999598
6.37E-08,0.9999999
7.68E-07,0.9999993
3.12E-07,0.99999964
8.50E-10,1
1.64E-16,1
4.32E-13,1
9.06E-09,1
1.30E-16,1
3.51E-17,1
1.13E-15,1
5.86E-09,1
7.13E-13,1
1.89E-13,1
2.11E-15,1
6.61E-09,1
1.03E-12,1
1.63E-15,1
3.23E-10,1
1.28E-06,0.9999987
1.33E-18,1
3.46E-23,1
1.55E-15,1
2.98E-10,1
1.21E-15,1
3.72E-21,1
2.48E-18,1
9.15E-14,1
5.28E-19,1
7.94E-22,1
5.77E-28,1
3.45E-31,1
2.39E-28,1
6.01E-34,1
6.14E-34,1
1.07E-22,1
1.17E-29,1
8.20E-26,1
6.13E-25,1
2.72E-18,1
7.14E-17,1
8.26E-18,1
8.78E-18,1
9.75E-13,1
6.36E-14,1
1.44E-16,1
5.99E-13,1
3.64E-12,1
1.15E-08,1
2.44E-14,1
4.38E-13,1
1.50E-07,0.9999999
4.67E-09,1
3.44E-11,1
1.59E-14,1
7.01E-15,1
1.59E-15,1
2.08E-11,1
1.32E-06,0.9999987
0.00022657,0.99977344
3.30E-05,0.999967
0.000409786,0.9995902
2.32E-07,0.99999976
0.000656908,0.9993431
0.000170788,0.9998292
1.57E-06,0.99999845
2.34E-07,0.99999976
8.43E-08,0.9999999
1.25E-06,0.9999988
5.09E-06,0.9999949
1.82E-10,1
4.33E-10,1
1.69E-06,0.99999833
1.92E-05,0.9999808
5.46E-10,1
1.85E-05,0.9999815
0.000111823,0.9998882
2.68E-07,0.99999976
4.95E-05,0.9999505
0.001770757,0.9982292
1.24E-08,1
0.001213655,0.9987864
1.61E-07,0.9999999
2.14E-09,1
0.000157758,0.99984217
2.73E-07,0.99999976
9.43E-09,1
5.25E-07,0.9999995
0.000114847,0.9998851
7.82E-06,0.99999213
4.62E-08,1
2.46E-06,0.9999975
6.98E-06,0.99999297
1.57E-07,0.9999999
8.02E-09,1
2.37E-07,0.99999976
3.80E-09,1
4.75E-13,1
1.92E-07,0.99999976
1.21E-07,0.9999999
0.000256962,0.99974304
2.25E-06,0.99999774
4.07E-06,0.99999595
4.03E-05,0.9999597
1.33E-05,0.99998677
4.90E-06,0.9999951
1.83E-10,1
5.75E-06,0.9999943
1.90E-05,0.99998105
0.002524293,0.9974757
8.84E-09,1
0.000637417,0.99936265
1.60E-08,1
0.000213122,0.9997869
5.13E-09,1
4.84E-05,0.9999516
6.17E-06,0.9999938
5.55E-08,1
1.59E-10,1
2.59E-08,1
6.60E-08,0.9999999
1.09E-07,0.9999999
4.01E-12,1
8.83E-07,0.99999917
5.51E-07,0.9999994
1.37E-08,1
1.22E-11,1
1.91E-05,0.9999809
1.42E-05,0.9999858
4.38E-05,0.99995625
1.02E-05,0.99998975
0.000119246,0.9998808
6.40E-09,1
2.16E-09,1
2.32E-06,0.99999774
0.000377165,0.9996228
0.000141399,0.9998586
0.001491494,0.9985085
1.91E-07,0.99999976
0.003687596,0.99631244
1.05E-06,0.9999989
9.05E-05,0.9999094
2.09E-08,1
0.000479372,0.99952066
1.56E-06,0.99999845
5.76E-09,1
5.97E-11,1
3.23E-09,1
2.71E-18,1
5.29E-14,1
7.58E-11,1
3.43E-06,0.99999654
1.45E-06,0.99999857
9.09E-10,1
4.85E-11,1
2.54E-06,0.9999975
8.19E-10,1
1.11E-12,1
7.04E-13,1
9.00E-11,1
8.72E-09,1
2.39E-08,1
6.09E-10,1
1.37E-05,0.9999863
2.70E-05,0.99997294
7.14E-06,0.99999285
5.23E-08,1
7.62E-05,0.9999237
3.78E-06,0.9999962
1.01E-06,0.99999905
7.71E-06,0.99999225
5.41E-07,0.9999994
1.05E-06,0.9999989
2.24E-05,0.9999776
7.63E-05,0.9999237
2.36E-05,0.9999764
1.61E-05,0.9999839
8.76E-07,0.99999917
1.12E-06,0.9999989
5.04E-08,1
4.74E-17,1
6.54E-20,1
1.59E-14,1
6.26E-09,1
2.31E-07,0.99999976
2.28E-07,0.99999976
9.19E-07,0.99999905
1.36E-05,0.9999864
5.94E-05,0.99994063
2.75E-07,0.99999976
2.53E-08,1
3.33E-07,0.99999964
7.87E-08,0.9999999
0.000126257,0.99987376
3.66E-14,1
9.75E-17,1
5.73E-18,1
3.42E-27,1
9.59E-19,1
1.54E-14,1
5.42E-10,1
1.31E-08,1
0.000154046,0.999846
0.00030213,0.9996979
1.88E-09,1
1.55E-06,0.99999845
4.38E-10,1
2.13E-06,0.99999785
4.32E-08,1
1.63E-13,1
1.14E-10,1
9.21E-05,0.999908
7.35E-09,1
6.60E-06,0.99999344
2.03E-10,1
4.09E-06,0.99999595
3.00E-19,1
3.85E-28,1
4.02E-37,1
6.42E-32,1
1.17E-21,1
5.02E-16,1
1.60E-07,0.9999999
0.002131344,0.99786866
0.002354488,0.99764556
6.27E-07,0.9999994
6.30E-06,0.9999937
5.44E-05,0.99994564
3.00E-06,0.999997
0.000120364,0.9998796
0.004369124,0.99563086
0.00963975,0.99036026
3.03E-05,0.9999697
0.99907887,0.000921169
0.878866,0.12113398
0.82939476,0.1706052
0.002109784,0.9978902
0.9858813,0.014118609
4.84E-05,0.9999516
2.79E-08,1
4.69E-08,1
1.34E-06,0.9999987
2.22E-05,0.9999778
1.16E-05,0.99998844
2.27E-06,0.99999774
0.003094231,0.99690574
2.85E-06,0.99999714
1.36E-05,0.9999864
1.02E-05,0.99998987
0.000143705,0.99985623
2.24E-05,0.9999776
0.08236536,0.91763467
0.003952414,0.99604756
0.001177211,0.99882275
6.99E-05,0.99993014
0.000391598,0.99960846
0.000234999,0.999765
2.14E-06,0.99999785
7.78E-06,0.99999225
0.000369245,0.9996307
0.00013606,0.99986386
2.60E-05,0.999974
0.000158877,0.9998411
0.03657374,0.96342623
0.000334991,0.999665
0.001660445,0.99833953
9.79E-05,0.9999021
0.1984874,0.80151266
0.001057829,0.9989422
0.005549749,0.99445033
0.000807374,0.99919266
0.3612836,0.6387164
0.007458296,0.9925417
0.15485175,0.84514827
0.84220225,0.15779774
0.91506106,0.08493892
0.016244113,0.9837558
5.58E-07,0.9999994
0.000143852,0.9998561
0.000502208,0.9994978
0.000181964,0.999818
1.69E-06,0.99999833
3.51E-06,0.99999654
0.000271265,0.99972874
2.51E-06,0.9999975
3.02E-05,0.9999697
6.00E-05,0.99994004
0.007106326,0.99289364
0.014257284,0.9857427
0.021489887,0.97851014
0.049953114,0.9500469
0.08894834,0.91105163
0.008879908,0.99112016
0.09576359,0.9042364
0.00801633,0.9919837
0.000253546,0.9997465
4.53E-06,0.99999547
4.30E-09,1
1.63E-07,0.9999999
0.000235321,0.99976474
8.19E-05,0.9999181
0.002658106,0.99734193
2.69E-06,0.99999726
0.000122674,0.99987733
9.24E-06,0.9999907
4.67E-11,1
4.80E-06,0.99999523
0.001380316,0.9986197
0.000517665,0.9994823
0.012444289,0.9875557
0.015903704,0.9840963
0.035461634,0.9645384
2.07E-07,0.99999976
1.61E-07,0.9999999
7.91E-09,1
1.97E-06,0.999998
4.41E-06,0.9999956
1.49E-07,0.9999999
0.011926788,0.98807317
0.7917029,0.20829704
0.007132773,0.99286723
0.00758996,0.99241006
0.003257558,0.9967424
0.77518475,0.22481525
0.001453706,0.99854636
0.004712038,0.9952879
0.0003716,0.9996284
0.4488777,0.5511223
0.000160569,0.9998394
6.78E-05,0.99993217
1.32E-05,0.99998677
0.001040927,0.99895906
0.000394755,0.99960524
0.023468211,0.97653174
0.02341434,0.9765856
0.2046439,0.7953561
0.006375724,0.9936242
0.08029809,0.9197019
0.005079984,0.99491996
0.000104407,0.9998956
5.57E-09,1
1.10E-11,1
1.52E-09,1
8.81E-06,0.9999912
2.63E-07,0.99999976
3.92E-07,0.99999964
2.31E-07,0.99999976
0.000840961,0.9991591
2.53E-07,0.99999976
3.83E-05,0.99996173
1.89E-08,1
8.26E-06,0.9999918
5.14E-05,0.9999486
3.20E-06,0.9999968
8.62E-07,0.99999917
2.76E-06,0.99999726
1.45E-10,1
2.25E-15,1
1.05E-06,0.9999989
0.025072634,0.9749273
0.001472428,0.9985275
0.001532152,0.99846786
2.20E-12,1
0.000359899,0.9996401
3.78E-05,0.9999622
0.007103938,0.992896
0.001584629,0.99841535
0.0569568,0.94304323
1.02E-09,1
4.42E-19,1
5.42E-20,1
3.59E-14,1
6.41E-08,0.9999999
0.000295916,0.99970406
0.000221024,0.99977905
0.00060886,0.9993911
0.000185101,0.9998149
4.35E-05,0.9999565
2.06E-08,1
1.35E-06,0.9999987
7.95E-08,0.9999999
1.36E-07,0.9999999
4.91E-07,0.9999995
5.51E-05,0.9999449
0.003537215,0.99646276
0.025639573,0.9743604
0.2947528,0.7052472
0.111337624,0.88866234
0.003031199,0.9969688
0.34917274,0.6508273
0.1289149,0.8710851
0.44768152,0.5523185
0.000691951,0.999308
0.000406471,0.99959356
4.68E-05,0.99995327
0.014980528,0.98501945
3.80E-06,0.9999962
8.75E-05,0.9999125
1.27E-07,0.9999999
0.959314,0.04068602
0.00069952,0.9993005
4.07E-05,0.99995923
9.58E-10,1
9.77E-06,0.9999902
5.43E-07,0.9999994
1.66E-07,0.9999999
5.03E-07,0.9999995
6.99E-08,0.9999999
2.12E-10,1
8.07E-07,0.99999917
2.16E-05,0.9999784
7.24E-05,0.9999275
1.38E-06,0.99999857
4.11E-06,0.99999595
8.71E-05,0.99991286
0.15005712,0.84994286
3.93E-08,1
4.18E-10,1
2.34E-08,1
0.048145477,0.95185447
0.001210146,0.99878985
2.07E-05,0.9999794
0.017126823,0.98287314
0.83829343,0.16170658
7.12E-05,0.99992883
0.003636399,0.9963636
0.012837175,0.9871629
0.2390648,0.7609352
0.000233923,0.99976605
0.000196561,0.9998035
0.068926804,0.9310732
4.62E-09,1
9.29E-16,1
2.72E-07,0.99999976
0.000728887,0.9992711
