C0_Prob,C1_Prob
0.003098932,0.99690104
0.004357673,0.9956423
2.53E-05,0.9999747
0.001149244,0.9988507
0.000579053,0.999421
0.007351107,0.9926489
0.000652822,0.99934715
0.0080716,0.99192846
0.047023874,0.95297617
0.41218227,0.5878177
0.000483911,0.9995161
0.002638509,0.9973615
0.24476215,0.7552378
0.05879034,0.9412096
0.000383702,0.99961627
0.000336768,0.99966323
0.001152507,0.9988475
0.011571995,0.98842806
0.000326753,0.99967325
5.64E-06,0.9999944
0.000157312,0.99984264
0.000775914,0.99922407
0.00010592,0.999894
0.000116096,0.9998839
0.000161382,0.9998386
0.000377254,0.9996227
1.26E-05,0.9999875
5.18E-05,0.99994814
0.004085785,0.99591416
0.019585738,0.9804143
0.00066614,0.9993338
0.001691191,0.9983088
0.004334267,0.9956657
0.115242824,0.8847572
0.001746182,0.99825376
0.012215841,0.9877842
0.07564228,0.9243577
0.3782759,0.62172407
0.005124716,0.99487525
0.046410315,0.9535897
0.005309435,0.9946906
8.08E-06,0.9999919
6.26E-07,0.9999994
5.04E-05,0.9999496
3.70E-05,0.9999629
0.000183907,0.9998161
5.78E-06,0.99999416
0.000127876,0.9998721
2.84E-05,0.9999716
0.000368945,0.99963105
1.27E-05,0.99998724
0.000250204,0.99974984
0.040715985,0.95928407
0.060217567,0.93978244
0.002036057,0.9979639
0.014692806,0.9853072
0.61286163,0.38713837
0.9098244,0.09017562
0.002579957,0.9974201
0.5330869,0.4669131
0.80772597,0.19227408
0.4500703,0.54992974
0.0208585,0.97914153
0.12456684,0.87543315
0.5878402,0.41215983
0.70348096,0.29651907
0.43827453,0.56172544
0.000194785,0.9998053
8.95E-06,0.99999106
3.13E-05,0.99996877
5.38E-07,0.9999994
3.38E-06,0.99999666
0.002461211,0.9975388
0.006661077,0.9933389
1.47E-05,0.99998534
0.000964605,0.99903536
0.000729677,0.9992704
0.006780478,0.99321955
1.96E-05,0.99998033
0.00049773,0.9995023
0.0018931,0.99810684
0.014026623,0.98597336
3.50E-05,0.99996495
0.033129543,0.9668705
0.10843769,0.8915623
0.003050701,0.9969494
0.000503071,0.99949694
0.000754328,0.99924564
0.003454774,0.99654526
0.010385476,0.98961455
0.002094484,0.9979055
0.02505269,0.9749474
0.19895606,0.801044
0.2098803,0.7901197
0.01061118,0.98938876
0.05036617,0.9496338
0.12985641,0.8701436
0.15157789,0.8484221
0.008821102,0.99117893
0.015252396,0.9847476
0.000176237,0.99982375
0.009567259,0.99043274
0.001270644,0.9987294
0.00720672,0.9927933
0.49896052,0.50103945
0.40162075,0.59837925
0.000239717,0.9997603
0.001265797,0.9987342
0.00038788,0.99961215
0.034039635,0.9659603
0.002300314,0.9976997
0.000401132,0.9995989
3.39E-05,0.99996614
0.001050191,0.9989498
1.15E-05,0.99998856
0.000127914,0.9998721
1.50E-05,0.9999851
0.000337976,0.99966204
1.66E-05,0.99998343
0.000172853,0.9998272
2.05E-05,0.9999795
0.000719717,0.9992803
3.06E-05,0.99996936
0.001401409,0.99859864
0.53741753,0.46258247
0.6509025,0.34909743
0.001596556,0.9984035
0.10916145,0.89083856
0.040499374,0.9595006
0.05111807,0.948882
2.42E-08,1
0.000597163,0.9994029
5.53E-06,0.9999945
8.52E-05,0.9999149
6.32E-06,0.9999937
0.000252098,0.99974793
0.000286881,0.9997131
4.08E-05,0.99995923
2.91E-05,0.9999709
0.002232777,0.9977672
0.000567209,0.99943274
0.001825928,0.9981741
0.006054451,0.99394554
0.02764302,0.972357
0.5578575,0.44214246
0.31764102,0.682359
0.010549638,0.9894504
0.01886667,0.9811334
0.29041806,0.7095819
0.35148543,0.64851457
0.018019482,0.98198056
0.0238503,0.97614974
0.061010562,0.93898946
0.12684077,0.87315917
0.047721304,0.95227873
0.03505687,0.9649432
0.25162634,0.7483737
0.28317925,0.7168208
0.03538637,0.9646136
0.030671831,0.9693282
0.10022176,0.8997782
0.56792927,0.4320707
0.03262573,0.96737427
0.007732936,0.9922671
0.033180434,0.9668196
0.15160061,0.84839934
0.004705115,0.99529487
0.005940469,0.99405956
0.018360322,0.9816397
0.122533575,0.87746644
0.017929673,0.9820703
0.001241214,0.9987588
0.000252812,0.9997472
0.000507877,0.99949205
2.17E-05,0.9999783
0.000837185,0.9991628
0.000184488,0.9998155
0.000492396,0.99950755
6.32E-05,0.9999367
0.001665363,0.9983347
0.00010546,0.9998945
0.000174732,0.9998253
4.93E-05,0.99995065
0.001441944,0.9985581
0.001964338,0.9980357
0.002460657,0.9975394
0.007543709,0.9924563
0.004875249,0.99512476
4.86E-05,0.99995136
0.00033262,0.9996674
0.000518724,0.99948126
0.001088828,0.99891114
0.000515556,0.9994844
0.001341731,0.9986583
0.001527967,0.99847203
0.001498525,0.99850154
0.001391585,0.9986084
0.004924622,0.9950754
7.31E-05,0.9999269
0.000348596,0.99965143
1.95E-05,0.99998045
0.000251689,0.9997483
0.000195327,0.9998047
0.000154075,0.99984586
3.09E-06,0.9999969
2.37E-05,0.9999763
6.28E-05,0.9999372
3.56E-05,0.9999645
6.62E-05,0.9999337
2.19E-05,0.99997807
5.05E-05,0.9999496
2.05E-05,0.9999795
5.27E-06,0.99999475
1.24E-05,0.9999876
2.26E-05,0.99997747
3.75E-05,0.99996257
0.000129335,0.99987066
0.000852563,0.9991474
0.00073329,0.9992667
0.001849604,0.9981504
0.000152036,0.9998479
1.70E-05,0.99998295
1.02E-06,0.9999989
0.000123136,0.99987686
7.79E-05,0.99992216
0.00227438,0.99772567
0.000265366,0.9997346
0.000119571,0.99988043
8.80E-05,0.9999119
0.001851793,0.9981482
0.001200919,0.9987991
0.021052258,0.97894776
4.27E-05,0.9999573
0.000121132,0.9998789
5.44E-06,0.9999945
0.001417629,0.99858236
0.000240717,0.99975926
0.000807261,0.9991928
0.000136803,0.99986315
0.002070104,0.99792993
6.16E-05,0.99993837
0.000156603,0.99984336
0.000354227,0.9996457
0.001709305,0.9982907
1.82E-05,0.99998176
0.001657435,0.9983425
0.000615469,0.9993845
0.000562711,0.9994373
4.99E-05,0.99995005
3.74E-05,0.99996257
0.000154761,0.99984527
0.000240952,0.999759
3.31E-05,0.999967
0.000233624,0.9997664
9.11E-05,0.9999089
0.000372437,0.9996276
6.60E-05,0.99993396
0.001087934,0.9989121
0.000237844,0.9997621
0.000894949,0.99910504
0.000241405,0.99975854
0.000982909,0.9990171
0.000187528,0.99981254
0.000724777,0.99927527
0.000231771,0.9997682
0.002219857,0.99778014
0.000271655,0.9997284
0.000903828,0.99909616
0.000124753,0.9998752
0.000945218,0.99905473
0.000367067,0.99963295
0.002215694,0.9977843
0.000146418,0.9998536
0.001079848,0.9989202
0.000407579,0.9995925
0.001242175,0.99875784
0.001126454,0.99887353
0.005783944,0.994216
0.000174699,0.9998253
0.001101543,0.9988984
0.000142671,0.9998573
0.000319252,0.99968076
6.73E-05,0.99993277
0.000956177,0.99904376
1.81E-05,0.999982
0.002372525,0.99762744
7.63E-05,0.9999237
0.002317316,0.9976827
0.000723706,0.99927634
0.03105467,0.96894526
0.000880408,0.9991196
0.001321906,0.998678
5.51E-06,0.9999945
0.000512942,0.99948704
1.54E-05,0.9999846
0.000140917,0.9998591
1.29E-05,0.999987
0.00043498,0.99956506
2.13E-05,0.99997866
2.38E-05,0.9999763
1.14E-06,0.9999988
4.87E-05,0.99995136
9.74E-05,0.9999026
0.000145671,0.9998543
7.58E-06,0.9999924
9.40E-05,0.99990594
0.00429443,0.99570554
0.001403897,0.99859613
4.70E-05,0.9999529
0.00090143,0.99909854
1.76E-05,0.9999825
8.44E-05,0.9999156
4.84E-06,0.9999951
5.53E-05,0.9999447
1.74E-05,0.9999826
0.002518272,0.99748176
2.62E-05,0.9999739
8.99E-05,0.9999101
0.000141176,0.99985886
0.000272779,0.9997272
1.35E-05,0.9999865
4.84E-05,0.9999516
3.09E-05,0.9999691
0.000274168,0.99972576
3.73E-06,0.9999963
4.53E-05,0.9999547
1.05E-05,0.9999895
0.000204999,0.999795
4.62E-06,0.99999535
6.88E-05,0.9999312
7.94E-05,0.9999206
0.000441684,0.99955827
8.16E-05,0.99991834
0.000879398,0.99912065
7.64E-05,0.9999236
0.000251077,0.9997489
0.000243814,0.99975616
0.000215468,0.9997845
1.63E-05,0.99998367
0.001491791,0.99850816
8.47E-05,0.99991536
0.00028972,0.99971026
0.000163505,0.99983644
0.001328117,0.9986719
0.000121012,0.999879
0.002718459,0.99728155
7.92E-05,0.99992085
0.006751206,0.9932488
2.61E-05,0.9999739
4.65E-05,0.9999535
0.001759465,0.9982406
0.000824943,0.999175
0.000238196,0.99976176
0.000539011,0.999461
0.00054568,0.9994543
0.00053465,0.9994654
0.000665526,0.9993344
0.007533538,0.9924664
0.000867791,0.9991322
0.001675872,0.9983241
7.47E-05,0.99992526
9.56E-05,0.9999044
9.63E-05,0.9999037
0.00422849,0.99577147
0.000114564,0.99988544
0.000174512,0.99982554
0.000150956,0.99984896
0.007032383,0.9929676
0.003889361,0.9961106
0.007038143,0.9929618
0.000484367,0.99951565
0.007662397,0.99233764
0.009081818,0.99091816
0.019720575,0.98027945
0.001677732,0.9983223
0.000876386,0.99912363
0.0008252,0.9991748
0.020467957,0.97953206
0.003042247,0.9969578
0.001662644,0.9983374
0.000284169,0.99971586
0.00455955,0.9954405
7.63E-05,0.9999236
0.000398825,0.9996012
4.95E-05,0.9999505
0.003214561,0.9967854
0.000310689,0.99968934
0.000567936,0.999432
0.000199754,0.99980026
0.002578366,0.9974216
0.000135605,0.99986434
0.001425153,0.99857485
0.000180977,0.9998191
0.000751737,0.9992482
0.000301106,0.9996989
0.001218827,0.99878114
0.001642208,0.9983577
0.004710078,0.9952899
0.000244581,0.99975544
0.001793281,0.99820673
0.001427863,0.9985721
0.004535333,0.99546474
0.000511584,0.99948835
0.003299415,0.9967006
0.00432051,0.99567956
0.001900618,0.9980994
0.001396354,0.99860364
0.001072204,0.9989278
0.001123822,0.99887615
0.020198839,0.9798012
0.001840905,0.9981591
0.000723876,0.9992761
3.76E-05,0.99996233
0.000380025,0.99961996
1.81E-05,0.9999819
0.00011982,0.9998802
1.15E-05,0.99998856
0.003831717,0.9961683
0.00015221,0.99984777
0.003482357,0.99651766
0.000239773,0.9997602
0.006670637,0.9933294
6.66E-05,0.99993336
0.001750207,0.9982497
0.000115321,0.9998847
0.006278968,0.993721
0.000279847,0.99972016
0.004634829,0.99536514
4.31E-05,0.99995685
0.00309143,0.9969086
0.000113968,0.99988604
0.00430624,0.9956937
1.26E-05,0.9999875
0.00242115,0.9975789
1.34E-05,0.9999865
0.000573081,0.99942696
1.57E-05,0.99998426
0.001449951,0.99855
3.17E-05,0.9999683
4.76E-05,0.9999523
0.000711696,0.9992884
0.000872784,0.9991272
0.002623774,0.9973762
0.000512608,0.9994874
2.89E-06,0.99999714
0.000362573,0.99963737
8.24E-06,0.9999918
0.000167073,0.99983287
7.68E-05,0.9999232
0.000116496,0.99988353
4.44E-06,0.9999956
0.00011304,0.999887
1.53E-06,0.99999845
9.36E-06,0.9999907
1.10E-05,0.99998903
1.71E-06,0.99999833
2.16E-06,0.99999785
0.000582421,0.99941754
0.000145231,0.9998548
0.000378853,0.99962115
1.77E-05,0.99998236
0.00188697,0.99811304
0.000394163,0.99960583
0.000156767,0.99984324
0.006520093,0.99347997
0.000667668,0.99933225
4.02E-05,0.9999598
0.000184259,0.99981576
2.98E-06,0.999997
2.67E-05,0.9999733
6.03E-06,0.9999939
2.93E-05,0.9999707
2.32E-06,0.99999774
5.54E-05,0.99994457
3.45E-06,0.99999654
7.36E-05,0.99992645
5.43E-06,0.9999945
4.39E-05,0.99995613
3.05E-05,0.9999695
0.00011775,0.9998822
7.18E-06,0.99999285
4.51E-05,0.99995494
7.92E-05,0.99992085
6.91E-05,0.99993086
6.20E-06,0.9999938
0.00011555,0.9998845
7.32E-05,0.9999268
0.000196002,0.99980396
1.52E-05,0.99998474
0.000190371,0.9998097
0.000176751,0.9998233
5.54E-05,0.9999447
0.000143087,0.99985695
9.31E-05,0.9999069
2.65E-05,0.9999734
4.56E-05,0.99995434
7.59E-06,0.9999924
8.79E-06,0.9999912
1.44E-05,0.9999857
2.12E-05,0.9999788
1.62E-06,0.99999833
4.76E-05,0.99995244
0.000174455,0.99982554
9.39E-05,0.9999062
2.28E-07,0.99999976
2.66E-05,0.9999734
1.40E-05,0.99998605
4.23E-05,0.9999577
0.000136927,0.999863
0.001755202,0.99824476
5.04E-06,0.999995
0.000350021,0.99965
0.00015154,0.9998485
8.65E-05,0.99991345
1.38E-05,0.9999862
0.002992512,0.99700755
0.000903345,0.99909663
0.0008886,0.99911135
6.75E-06,0.9999932
0.000208907,0.9997911
1.24E-05,0.9999876
1.76E-05,0.99998236
7.88E-06,0.99999213
8.93E-06,0.99999106
2.56E-07,0.99999976
4.85E-06,0.9999951
3.78E-07,0.99999964
2.57E-05,0.99997437
1.69E-05,0.9999831
4.29E-05,0.9999571
1.90E-05,0.99998105
0.000212648,0.9997874
9.80E-05,0.999902
1.56E-05,0.9999844
5.57E-07,0.9999994
3.00E-05,0.9999701
1.75E-05,0.9999825
5.60E-05,0.999944
0.00031511,0.99968493
0.000568597,0.99943143
0.000383069,0.99961686
6.78E-06,0.9999932
1.21E-06,0.9999988
1.13E-05,0.9999887
4.94E-05,0.99995065
0.004535568,0.9954645
0.000116625,0.9998834
0.000119465,0.99988055
0.000692483,0.9993075
9.99E-05,0.9999001
1.06E-05,0.9999894
2.46E-05,0.99997544
0.000304742,0.9996953
0.001372271,0.9986278
5.38E-05,0.99994624
0.00379671,0.99620336
0.000259883,0.99974006
0.000379622,0.9996203
0.000914755,0.9990852
0.000636642,0.99936336
0.000160873,0.99983907
0.000162158,0.9998379
0.000213504,0.99978656
0.000411167,0.9995888
0.001141439,0.9988586
0.000695624,0.9993044
0.000962776,0.99903727
0.000527636,0.99947244
0.000167418,0.9998325
0.00432117,0.99567884
0.001215502,0.9987845
0.001559297,0.9984407
7.35E-06,0.9999926
0.00726352,0.99273646
0.003282964,0.99671704
0.000116152,0.9998839
2.73E-05,0.9999727
7.44E-05,0.9999256
0.000209742,0.99979025
9.70E-05,0.9999031
0.000131324,0.99986863
0.00039435,0.9996057
5.75E-05,0.99994254
4.82E-05,0.9999517
0.000726318,0.9992737
0.000687049,0.999313
0.00038566,0.99961436
0.000155555,0.99984443
0.000164105,0.99983585
0.002823405,0.99717665
3.69E-05,0.99996305
5.34E-06,0.99999464
0.003235274,0.99676466
0.000877266,0.9991228
0.000100349,0.9998996
7.39E-05,0.9999261
0.001464531,0.9985355
0.001737286,0.9982627
3.10E-05,0.999969
4.23E-05,0.9999577
0.007224374,0.9927757
0.001564339,0.9984357
0.000805068,0.9991949
0.000301043,0.999699
0.000343294,0.9996567
0.027229603,0.97277045
0.000234328,0.9997657
0.003865706,0.9961343
0.000755038,0.9992449
0.001340277,0.99865973
1.41E-05,0.99998593
0.000501191,0.99949884
0.000191761,0.99980825
0.000992775,0.9990073
0.000231817,0.9997682
0.000113965,0.99988604
0.000162913,0.99983704
0.001647503,0.9983525
0.000181907,0.99981815
2.95E-05,0.99997056
0.001113043,0.998887
0.001386314,0.9986137
0.002760501,0.9972395
0.002686245,0.9973137
0.023545418,0.97645456
0.017909259,0.9820908
0.001110909,0.99888915
0.00164141,0.99835855
0.003049445,0.9969505
0.00041343,0.9995865
0.000796727,0.99920326
0.004207513,0.9957925
0.000971023,0.99902904
0.00228276,0.99771726
9.37E-05,0.9999063
0.000632794,0.9993672
0.002059257,0.9979407
0.003595143,0.9964049
0.000381292,0.99961865
6.10E-05,0.9999391
0.00065422,0.9993457
0.001142192,0.99885786
1.27E-05,0.99998724
1.42E-05,0.9999858
0.000300587,0.9996995
0.001551512,0.9984485
4.50E-06,0.99999547
2.52E-05,0.99997485
0.001413688,0.9985863
0.001480287,0.9985197
1.77E-05,0.99998224
0.000126794,0.99987316
0.000477974,0.9995221
0.009494902,0.99050504
4.13E-05,0.99995875
0.000105556,0.9998944
0.000598492,0.99940145
0.010177729,0.98982227
0.000308122,0.99969184
0.001234579,0.99876547
0.0028707,0.99712926
0.010504241,0.9894958
4.44E-05,0.99995565
0.000955566,0.99904436
0.00250654,0.9974935
0.001881547,0.9981185
0.001188238,0.9988117
0.001023628,0.99897635
0.034400273,0.9655997
0.016606778,0.98339325
0.000179038,0.999821
0.012835887,0.98716414
0.006846452,0.9931536
0.00060531,0.99939466
4.60E-05,0.999954
3.32E-06,0.99999666
2.47E-05,0.9999752
0.006268902,0.9937311
0.000601467,0.99939847
0.001036296,0.9989637
0.05910348,0.9408965
0.023928264,0.9760717
0.011120603,0.98887944
0.000795989,0.999204
0.007417085,0.9925829
0.008109743,0.9918902
0.00015729,0.99984264
0.01271981,0.9872802
0.000263323,0.9997367
0.000227982,0.999772
5.86E-06,0.99999416
2.07E-06,0.999998
7.30E-05,0.99992704
0.001642907,0.9983571
0.000917395,0.99908257
0.000594416,0.9994056
0.002645323,0.99735475
0.005050613,0.99494934
3.12E-05,0.99996877
0.000571105,0.9994288
0.00141882,0.9985812
0.003516066,0.9964839
0.000455192,0.9995448
0.000112183,0.9998878
0.001491999,0.99850804
0.000683485,0.9993166
2.32E-05,0.9999769
0.000595013,0.999405
0.001507113,0.99849284
0.001358563,0.99864143
1.81E-05,0.9999819
1.13E-05,0.9999888
1.88E-05,0.99998116
7.23E-05,0.99992764
0.000174473,0.99982554
1.35E-05,0.9999865
0.002948196,0.99705184
0.028224478,0.9717755
0.008120925,0.9918791
0.000953591,0.9990464
0.000966412,0.9990336
0.003887884,0.99611217
0.000120941,0.999879
0.000947216,0.9990528
0.54135966,0.45864034
0.32663918,0.6733608
0.007280663,0.9927193
0.11420318,0.8857968
0.42156863,0.57843137
0.56690675,0.43309322
0.012438432,0.9875616
0.26032642,0.7396736
0.010359109,0.9896409
0.031411886,0.96858805
0.002032918,0.99796706
0.008408763,0.9915912
0.01920455,0.98079544
0.04195733,0.9580426
0.002666729,0.9973333
0.04403266,0.95596737
0.001418318,0.99858165
0.002171306,0.99782866
0.000626861,0.99937314
0.000900081,0.99909997
0.000827532,0.99917245
0.017257474,0.98274255
0.011324714,0.98867524
0.002407839,0.9975922
0.001077384,0.99892265
0.006720624,0.9932794
0.000929335,0.9990707
0.0002949,0.999705
0.005494919,0.9945051
0.08621181,0.91378826
0.004402457,0.99559754
0.003026538,0.9969734
0.006577761,0.9934222
0.3362953,0.6637047
0.00202029,0.9979797
0.08699993,0.91300005
0.036532834,0.9634672
0.15448153,0.84551847
0.001675989,0.998324
0.030177709,0.9698223
0.07304666,0.9269534
0.5286418,0.47135818
0.013657344,0.9863427
0.43216267,0.56783736
0.5857797,0.41422033
0.7731794,0.22682056
0.157387,0.842613
0.27777353,0.72222644
0.17653169,0.8234684
0.04817,0.95182997
0.013681535,0.98631847
0.002418146,0.99758184
0.002314452,0.99768555
0.005540076,0.99446
0.005053849,0.9949462
0.009478579,0.99052143
0.019567106,0.98043287
0.055309027,0.94469094
0.03405027,0.9659498
0.047367454,0.95263255
0.123286664,0.87671334
0.51829183,0.48170817
0.43026972,0.5697303
0.048701726,0.95129824
0.009599682,0.99040025
0.006435641,0.9935643
0.000340694,0.9996593
0.000311742,0.99968827
0.001556663,0.9984433
0.019695323,0.98030466
0.006891771,0.99310815
0.00360268,0.9963973
0.002856428,0.99714357
0.011191832,0.9888081
0.001578137,0.9984219
0.000296741,0.9997032
0.003735406,0.99626464
0.051929552,0.94807047
0.010810562,0.9891894
0.15842322,0.84157676
0.07264816,0.9273519
0.13694341,0.8630566
0.004721716,0.99527824
0.000618137,0.9993818
0.000115128,0.99988484
0.004987764,0.9950122
0.001502101,0.99849796
0.000175795,0.9998242
0.001485207,0.99851483
0.05388622,0.94611377
0.001731226,0.9982687
0.000138125,0.99986184
0.002642454,0.99735755
0.08987624,0.91012377
0.002027829,0.9979722
0.000427533,0.99957246
0.013753661,0.98624635
0.25855708,0.7414429
0.000450556,0.99954945
0.001815116,0.99818486
0.007333958,0.99266607
0.12637217,0.87362784
0.004786939,0.99521303
0.05166719,0.94833285
0.41225976,0.58774024
0.7638758,0.2361242
0.05287943,0.94712055
0.675095,0.32490492
0.04072199,0.959278
0.08819285,0.9118072
0.003471629,0.9965283
4.22E-05,0.9999578
4.74E-05,0.9999527
0.00114986,0.9988501
0.000211351,0.9997887
0.00016557,0.9998344
7.81E-05,0.9999219
0.002997735,0.9970023
0.000477872,0.9995221
0.00014867,0.99985135
0.000510979,0.99948895
0.011841928,0.98815805
0.011577166,0.9884228
0.002374852,0.9976252
0.001081628,0.9989184
0.003369236,0.9966307
0.001122673,0.99887735
2.08E-05,0.99997926
0.00031746,0.99968255
0.07602661,0.9239733
0.01172072,0.9882792
0.004656418,0.9953435
1.79E-05,0.9999821
0.062243115,0.93775696
0.054436818,0.94556314
0.033564676,0.96643525
0.27573854,0.72426146
0.006706502,0.9932935
5.31E-05,0.99994683
8.07E-06,0.9999919
3.24E-06,0.9999968
0.000494167,0.9995059
0.003091542,0.9969085
0.00048061,0.99951935
0.001794678,0.9982053
0.02852796,0.9714721
0.001145716,0.9988543
0.001421204,0.9985788
7.99E-05,0.9999201
0.000176092,0.999824
0.000340032,0.99966
0.000374559,0.99962544
0.000581119,0.99941885
0.012010207,0.9879897
