C0_Prob,C1_Prob
0.009294566,0.99070543
0.2894711,0.7105289
0.9554158,0.04458421
0.9982332,0.001766802
0.031215418,0.9687846
2.31E-07,0.99999976
8.50E-08,0.9999999
0.000318303,0.9996817
0.000131593,0.9998684
3.80E-05,0.999962
4.65E-06,0.99999535
0.002202621,0.99779737
0.000183209,0.99981683
0.004545689,0.9954543
3.07E-05,0.99996936
0.00013622,0.99986374
2.61E-06,0.9999974
2.92E-06,0.99999714
2.27E-05,0.99997723
0.000160447,0.99983954
2.75E-05,0.9999726
0.000494372,0.99950564
5.38E-07,0.9999994
4.13E-10,1
1.52E-12,1
3.18E-09,1
1.39E-09,1
8.45E-06,0.99999154
6.99E-06,0.99999297
3.63E-05,0.99996364
6.05E-05,0.99993944
0.000964885,0.9990351
4.93E-05,0.99995065
0.003131781,0.9968682
0.08560493,0.91439503
0.08630749,0.9136925
8.05E-06,0.9999919
7.58E-06,0.9999924
6.48E-06,0.99999356
1.46E-05,0.99998546
4.03E-05,0.9999597
7.18E-06,0.99999285
1.14E-05,0.99998856
7.12E-06,0.99999285
6.15E-05,0.9999385
0.000297943,0.99970204
0.000380573,0.99961936
0.001428213,0.99857175
0.001951033,0.998049
0.009825291,0.9901748
0.010249279,0.9897507
0.008265373,0.9917346
0.000690888,0.99930906
0.04615635,0.9538437
1.22E-05,0.9999877
2.11E-06,0.99999785
1.30E-07,0.9999999
8.45E-05,0.9999155
2.82E-05,0.99997175
0.000221307,0.9997787
4.04E-05,0.9999596
2.97E-05,0.9999702
0.001644012,0.9983559
0.000498207,0.9995018
1.84E-06,0.9999982
6.12E-06,0.9999939
0.000104465,0.9998956
0.000560096,0.9994399
3.82E-05,0.99996173
3.97E-05,0.9999603
0.002383147,0.9976169
0.000753899,0.9992461
0.000177043,0.99982303
0.001795666,0.99820435
0.00387913,0.99612087
0.03735092,0.9626491
0.003461956,0.99653804
0.06471565,0.9352843
0.7996879,0.20031202
0.27528742,0.72471255
0.000109214,0.9998908
0.020391487,0.9796085
0.022429727,0.9775703
0.5015427,0.4984573
0.008501771,0.9914982
0.023489034,0.97651094
0.00671447,0.99328554
0.002040967,0.997959
2.46E-06,0.9999975
2.85E-05,0.9999715
2.05E-05,0.9999795
3.08E-05,0.9999691
5.52E-05,0.9999448
0.006960891,0.9930392
0.1579193,0.84208065
0.2697754,0.73022455
0.004967507,0.9950324
0.093799606,0.90620035
0.6172745,0.3827255
0.5705374,0.42946264
0.015309294,0.9846907
0.051099215,0.94890076
0.83409554,0.16590445
0.001190849,0.9988092
1.77E-06,0.9999982
6.01E-08,0.9999999
6.06E-08,0.9999999
2.15E-05,0.9999784
1.68E-06,0.99999833
2.04E-05,0.9999796
4.99E-06,0.999995
1.99E-05,0.9999801
1.29E-07,0.9999999
5.35E-07,0.9999995
3.38E-07,0.99999964
4.78E-07,0.9999995
4.34E-08,1
4.37E-06,0.9999956
8.05E-05,0.99991953
0.000177245,0.9998228
6.45E-06,0.99999356
0.000151429,0.9998486
0.000526095,0.99947387
0.000477516,0.99952245
1.69E-05,0.9999832
0.000560366,0.99943966
0.000437658,0.9995623
0.000947793,0.9990522
0.000229425,0.9997706
0.006928335,0.9930716
0.06856486,0.9314351
0.36622864,0.63377136
0.007240434,0.9927596
0.018696323,0.9813037
0.2422836,0.7577164
0.048092496,0.9519075
0.000236627,0.9997634
0.022071403,0.9779286
2.99E-05,0.9999701
0.000163352,0.99983656
6.06E-08,0.9999999
1.53E-07,0.9999999
4.04E-07,0.99999964
6.79E-05,0.99993205
4.57E-05,0.99995434
0.007356617,0.9926434
6.59E-05,0.9999341
3.13E-05,0.99996865
4.72E-05,0.9999528
9.88E-05,0.9999012
3.38E-05,0.99996614
0.000296605,0.99970335
2.70E-05,0.99997294
0.000240518,0.9997595
0.003875693,0.9961243
0.012409799,0.9875902
9.12E-05,0.9999088
0.010223916,0.98977613
0.03804383,0.9619562
0.029548462,0.9704515
0.001367865,0.99863213
0.2725631,0.72743696
0.006764517,0.9932355
5.02E-05,0.9999498
1.57E-06,0.99999845
1.20E-05,0.99998796
0.000326005,0.99967396
0.002182524,0.9978175
6.27E-06,0.9999937
8.74E-07,0.99999917
7.58E-06,0.9999924
2.48E-05,0.9999752
4.10E-06,0.99999595
0.000291807,0.9997081
0.002231439,0.9977685
0.052344225,0.94765574
0.007285055,0.99271494
0.010898467,0.9891016
0.4243023,0.5756977
0.99651885,0.00348119
0.021113709,0.97888625
0.44522753,0.5547725
0.9270431,0.0729569
0.12279866,0.8772013
0.002931959,0.9970681
0.33371007,0.66629
0.82465553,0.17534445
0.5952895,0.40471044
0.82034385,0.17965618
0.002839874,0.9971602
1.94E-06,0.9999981
5.49E-06,0.9999945
2.97E-08,1
4.40E-08,1
0.00013053,0.99986947
0.001687445,0.9983126
8.19E-05,0.9999181
0.000131742,0.9998683
0.000291095,0.99970883
0.001645402,0.9983546
0.000212928,0.99978703
0.001292087,0.9987079
0.002469205,0.9975309
0.003769038,0.9962309
0.000567516,0.9994325
0.016978059,0.983022
0.0631118,0.93688816
8.17E-05,0.99991834
0.001520843,0.9984792
6.79E-05,0.99993217
9.65E-05,0.99990356
0.000207176,0.9997929
0.000310824,0.9996892
0.009730332,0.99026966
0.020503173,0.97949684
0.14736351,0.8526365
0.006500474,0.9934995
0.009123619,0.9908764
0.018675452,0.9813246
0.011074024,0.988926
0.000183884,0.9998161
0.001037613,0.9989624
0.000500414,0.99949956
0.002031882,0.99796814
0.000548901,0.9994511
0.004134326,0.9958657
0.016340556,0.9836594
0.51295394,0.48704606
9.61E-06,0.99999034
0.000987857,0.9990121
0.0002825,0.99971753
0.01537621,0.98462385
0.001282081,0.9987179
0.000288026,0.99971193
1.39E-05,0.99998605
0.00314101,0.99685895
5.94E-05,0.99994063
5.76E-05,0.9999424
0.002088163,0.9979119
0.000969292,0.9990307
0.000226022,0.99977404
0.000329589,0.9996704
0.000469283,0.9995308
0.00170367,0.9982963
0.000391151,0.99960893
0.001815514,0.9981845
0.10044183,0.8995581
0.035782818,0.9642171
0.00030283,0.9996972
0.009411183,0.9905888
0.0069625,0.9930375
0.000156155,0.99984384
3.35E-06,0.99999666
0.00021043,0.99978954
3.14E-06,0.9999969
9.09E-05,0.99990916
4.66E-06,0.99999535
5.24E-06,0.99999475
2.38E-06,0.9999976
0.000541084,0.99945897
0.000103651,0.9998963
0.000403562,0.9995964
0.000775652,0.9992243
0.007647256,0.9923528
0.001598323,0.9984017
0.00583188,0.99416816
0.08207788,0.9179222
0.007004807,0.9929952
0.009727686,0.99027234
0.00499136,0.9950086
0.1000149,0.8999851
0.46787855,0.5321214
0.004970057,0.9950299
0.007119427,0.9928806
0.03041278,0.96958727
0.37256578,0.6274342
0.06414376,0.9358562
0.016186614,0.9838134
0.038212325,0.96178764
0.1611249,0.8388752
0.001177008,0.998823
0.011765379,0.98823464
0.033864398,0.9661356
0.12707648,0.8729235
0.007630198,0.9923698
0.006039579,0.9939604
0.002813222,0.9971867
0.023623796,0.9763762
0.010836844,0.98916316
0.004938264,0.9950617
0.024641082,0.97535896
0.015181077,0.98481894
0.012022712,0.9879773
0.002380288,0.9976197
0.001511241,0.9984888
0.001277647,0.9987224
8.46E-05,0.99991536
0.000221238,0.9997788
5.74E-05,0.99994266
0.003022173,0.9969778
9.48E-05,0.9999051
0.00011762,0.99988234
2.94E-06,0.999997
0.000604515,0.9993955
0.00010273,0.99989724
2.46E-05,0.99997544
3.99E-05,0.99996006
0.000206101,0.99979395
0.00020022,0.9997998
0.000578208,0.99942183
4.05E-05,0.99995947
0.005761951,0.994238
0.020211698,0.97978824
0.001136625,0.99886334
0.001143376,0.99885666
0.02136633,0.97863364
0.004318533,0.9956814
0.001416411,0.99858356
9.25E-05,0.9999075
0.002277875,0.9977221
0.00073078,0.9992692
0.000992704,0.9990073
1.37E-06,0.9999987
6.07E-06,0.9999939
4.28E-05,0.9999572
2.25E-06,0.99999774
2.62E-07,0.99999976
6.79E-05,0.99993217
0.000103317,0.99989665
5.39E-06,0.99999464
2.73E-06,0.99999726
0.000441611,0.9995584
0.000115019,0.99988496
1.46E-05,0.99998546
2.66E-06,0.9999974
0.000847044,0.9991529
8.09E-06,0.9999919
4.52E-05,0.9999548
0.000355751,0.9996443
0.000554964,0.999445
0.000162582,0.9998374
0.000929945,0.9990701
3.84E-05,0.9999616
1.22E-05,0.99998784
7.81E-05,0.9999219
1.46E-05,0.99998534
2.16E-06,0.99999785
4.60E-06,0.99999535
1.17E-05,0.9999883
6.10E-05,0.9999391
1.68E-05,0.9999832
0.001802554,0.9981975
0.000332477,0.9996675
0.003587979,0.996412
0.000277402,0.99972254
0.00054282,0.9994572
0.000179846,0.9998202
0.010801489,0.9891985
0.0083426,0.9916574
0.000752984,0.9992471
0.000284522,0.9997155
0.004088697,0.99591136
0.003342545,0.9966575
0.001707167,0.99829286
0.000356346,0.9996437
0.000385184,0.99961483
6.88E-05,0.9999312
0.004156108,0.99584395
0.002094995,0.997905
0.000620176,0.99937975
0.000132892,0.9998671
0.003956561,0.99604344
0.000555342,0.99944466
0.000398559,0.9996014
0.000250784,0.99974924
0.00523372,0.99476624
0.000152524,0.9998474
0.000108495,0.9998915
7.58E-05,0.9999242
0.000179191,0.9998209
9.58E-05,0.99990416
5.36E-05,0.99994636
3.92E-05,0.9999608
0.000254838,0.9997452
0.000224503,0.99977547
0.000267469,0.99973255
0.000217191,0.99978286
0.000443675,0.99955636
0.000102033,0.99989796
3.31E-05,0.999967
0.001401807,0.99859816
0.000358403,0.99964154
0.000188106,0.99981195
7.92E-05,0.99992085
0.000194553,0.9998055
0.000266306,0.9997336
0.00024419,0.9997558
0.000145346,0.9998547
5.69E-05,0.999943
0.002235075,0.99776495
0.001670874,0.9983291
0.000432705,0.99956733
0.000157411,0.9998425
0.001056184,0.99894387
0.000381844,0.9996182
0.000610549,0.9993894
4.64E-06,0.99999535
1.57E-05,0.9999844
2.96E-08,1
2.14E-08,1
8.16E-05,0.99991846
6.73E-05,0.99993265
4.87E-06,0.9999951
7.40E-05,0.999926
2.65E-06,0.9999974
0.000196401,0.9998036
2.93E-06,0.999997
7.82E-05,0.9999218
7.54E-07,0.9999993
3.49E-06,0.99999654
1.48E-06,0.99999857
2.08E-05,0.99997926
1.69E-09,1
2.44E-06,0.9999976
5.73E-06,0.9999943
2.28E-05,0.99997723
1.86E-06,0.9999981
1.60E-05,0.999984
0.00011949,0.99988055
0.000398152,0.9996019
7.69E-05,0.9999231
1.06E-05,0.9999894
1.06E-06,0.9999989
3.45E-05,0.99996555
0.000446334,0.9995536
3.90E-06,0.99999607
3.67E-05,0.9999633
0.0004886,0.99951136
0.000556322,0.9994437
0.000275098,0.9997249
0.000188517,0.9998115
0.000194838,0.99980515
1.76E-05,0.9999825
7.05E-06,0.99999297
1.22E-05,0.99998784
2.67E-05,0.9999733
2.05E-06,0.999998
4.55E-06,0.99999547
2.01E-06,0.999998
0.000299055,0.999701
3.94E-05,0.99996066
7.67E-06,0.9999924
2.00E-05,0.9999801
9.97E-06,0.99999
8.91E-07,0.99999917
2.58E-07,0.99999976
1.10E-08,1
6.69E-08,0.9999999
0.001284928,0.99871504
2.15E-05,0.9999784
5.42E-06,0.99999464
0.000154618,0.9998454
0.000151194,0.99984884
2.25E-05,0.99997747
6.93E-06,0.9999931
1.05E-05,0.9999895
0.002862244,0.9971378
0.004358366,0.9956416
0.000249055,0.9997509
0.000902563,0.99909747
0.00159109,0.998409
0.002570874,0.9974291
0.000402454,0.9995976
0.000451619,0.9995484
0.00017081,0.9998292
0.002443425,0.99755657
0.000283164,0.9997168
0.001034064,0.998966
0.000584371,0.99941564
0.016309483,0.98369056
0.001689329,0.9983107
0.000884371,0.99911565
0.000561167,0.9994388
0.000761545,0.9992385
9.81E-05,0.9999019
0.000148366,0.9998516
0.000289078,0.99971086
0.000121927,0.99987805
8.64E-06,0.9999914
0.000288153,0.9997118
0.005731312,0.99426866
0.00229393,0.99770606
0.000480674,0.99951935
0.000883257,0.9991167
0.006576167,0.9934238
0.003461851,0.99653816
0.000610526,0.9993894
0.000159205,0.99984074
4.72E-05,0.9999528
1.65E-05,0.99998355
0.000176967,0.99982303
0.000455798,0.9995442
1.43E-05,0.9999857
3.57E-05,0.99996436
1.75E-05,0.9999825
0.000124797,0.9998752
6.41E-07,0.9999994
7.26E-08,0.9999999
3.25E-06,0.9999968
7.49E-07,0.9999993
1.35E-07,0.9999999
7.41E-07,0.9999993
5.53E-06,0.9999945
4.33E-06,0.9999957
3.25E-05,0.99996746
7.86E-07,0.99999917
0.000224183,0.9997758
8.44E-06,0.99999154
3.12E-05,0.9999689
0.000420733,0.99957925
0.0003271,0.9996729
0.000263736,0.99973625
0.000306441,0.99969363
0.000259752,0.9997402
0.000149355,0.99985063
0.00107152,0.9989285
0.000708395,0.99929154
0.000338711,0.9996613
0.001951357,0.99804866
0.00077385,0.9992261
4.81E-05,0.99995196
0.000114792,0.9998852
0.000361798,0.9996382
0.000402142,0.99959785
2.76E-07,0.99999976
8.83E-09,1
2.68E-07,0.99999976
1.42E-06,0.99999857
2.66E-08,1
1.18E-08,1
2.51E-08,1
6.93E-09,1
4.91E-05,0.9999509
0.00106427,0.99893576
5.60E-05,0.999944
0.000353157,0.9996468
0.000171343,0.9998286
0.00029548,0.99970454
3.88E-05,0.99996114
0.000207958,0.99979204
3.94E-06,0.99999607
7.93E-08,0.9999999
1.23E-08,1
1.14E-05,0.9999887
1.83E-08,1
5.85E-07,0.9999994
1.32E-07,0.9999999
5.02E-06,0.999995
9.00E-09,1
2.40E-05,0.99997604
3.34E-05,0.9999666
1.22E-06,0.9999988
7.81E-07,0.99999917
1.59E-07,0.9999999
2.47E-05,0.9999753
2.94E-06,0.999997
1.21E-07,0.9999999
3.83E-09,1
1.44E-09,1
2.17E-06,0.99999785
2.23E-06,0.99999774
9.32E-10,1
1.16E-08,1
8.71E-08,0.9999999
4.33E-09,1
1.30E-10,1
1.83E-08,1
2.87E-06,0.99999714
1.65E-08,1
3.10E-08,1
2.49E-06,0.9999975
4.48E-07,0.9999995
1.35E-07,0.9999999
1.58E-06,0.99999845
0.000182536,0.99981755
0.002614857,0.9973851
0.003100509,0.9968995
0.001118457,0.9988815
2.49E-05,0.9999751
0.000364602,0.99963534
1.56E-06,0.99999845
9.35E-06,0.9999907
2.00E-06,0.999998
2.39E-05,0.99997616
3.60E-05,0.999964
1.94E-06,0.9999981
2.44E-06,0.9999976
1.70E-06,0.99999833
8.94E-06,0.99999106
6.40E-06,0.99999356
2.27E-05,0.99997723
1.89E-05,0.99998105
1.83E-06,0.9999982
7.42E-05,0.99992585
1.43E-05,0.9999857
1.26E-05,0.99998736
2.51E-07,0.99999976
6.99E-06,0.99999297
2.82E-05,0.99997175
7.74E-06,0.99999225
4.84E-06,0.9999951
2.94E-05,0.99997056
1.60E-05,0.999984
3.47E-05,0.9999653
2.30E-05,0.999977
3.61E-06,0.9999964
1.08E-06,0.9999989
6.65E-06,0.9999933
1.06E-06,0.9999989
2.61E-07,0.99999976
1.25E-07,0.9999999
3.73E-07,0.99999964
2.62E-10,1
5.99E-09,1
1.68E-07,0.9999999
7.31E-07,0.9999993
1.15E-07,0.9999999
5.04E-07,0.9999995
8.87E-08,0.9999999
1.23E-06,0.9999988
1.15E-06,0.9999988
7.22E-08,0.9999999
2.73E-08,1
1.38E-05,0.9999862
5.04E-06,0.999995
0.000235335,0.9997646
9.09E-05,0.99990904
0.000703315,0.99929667
0.000554701,0.99944526
0.002597034,0.99740297
0.000204049,0.999796
0.005145789,0.9948543
0.000134915,0.99986506
0.00020155,0.9997985
2.67E-06,0.9999974
1.41E-05,0.99998593
2.64E-08,1
8.91E-09,1
2.84E-09,1
6.33E-07,0.9999994
7.52E-07,0.9999993
0.000225653,0.9997744
6.93E-06,0.9999931
0.001487636,0.9985123
0.000878616,0.99912137
0.004825417,0.9951746
2.76E-05,0.99997246
3.75E-05,0.99996245
1.55E-05,0.9999845
7.00E-05,0.99993
7.85E-05,0.99992144
0.000168354,0.9998317
3.70E-06,0.9999963
2.99E-08,1
1.09E-08,1
4.14E-09,1
1.53E-07,0.9999999
8.34E-06,0.99999166
1.98E-06,0.999998
3.95E-05,0.99996054
4.81E-05,0.99995196
5.57E-05,0.9999442
5.27E-05,0.9999473
1.87E-05,0.9999813
0.000162573,0.9998374
0.002210841,0.99778914
0.000111751,0.9998882
0.000729296,0.99927074
0.000128633,0.9998714
0.001927075,0.99807286
1.97E-05,0.9999802
1.44E-05,0.9999856
5.24E-05,0.99994767
0.000351823,0.9996482
0.000220461,0.9997795
0.002319961,0.9976801
0.0025068,0.99749327
0.007213681,0.99278635
0.00116776,0.9988323
0.012333778,0.98766625
0.001237216,0.99876285
0.07641744,0.9235826
0.001044208,0.9989557
0.001458047,0.99854195
0.000279912,0.99972004
0.023406828,0.97659314
0.002170168,0.99782985
0.11996321,0.88003683
0.002040284,0.99795973
0.002163827,0.9978362
0.000167683,0.9998323
0.003252335,0.9967476
0.003956053,0.9960439
0.006533011,0.99346703
0.003878078,0.99612194
0.001109585,0.99889046
0.000429758,0.9995702
0.003396562,0.99660337
0.000772163,0.9992279
0.006584327,0.9934157
6.30E-05,0.99993706
9.80E-06,0.9999902
4.63E-08,1
1.30E-07,0.9999999
1.70E-05,0.99998295
0.001569971,0.99842995
0.001209894,0.9987901
0.000110085,0.99988985
0.001649173,0.99835086
0.006142672,0.9938573
0.002851329,0.9971487
0.000306079,0.999694
2.58E-05,0.99997425
5.96E-05,0.9999404
0.000161817,0.9998381
0.007294573,0.9927054
0.004879026,0.99512094
0.001914959,0.998085
0.000142848,0.9998572
0.014846893,0.9851531
0.012264995,0.987735
0.003476476,0.99652344
0.000178751,0.99982125
0.000539499,0.9994605
0.001476244,0.9985238
0.00023549,0.9997645
2.06E-06,0.999998
6.68E-05,0.9999331
0.000258918,0.999741
0.000176841,0.99982315
1.01E-05,0.99998987
2.27E-06,0.99999774
0.000125277,0.9998747
0.008372117,0.99162793
0.000780016,0.99922
6.47E-05,0.99993527
0.000538331,0.9994617
0.004594147,0.9954059
0.003897158,0.9961028
0.000799185,0.9992009
0.000183358,0.9998167
0.003929085,0.99607086
0.004006444,0.9959935
0.056528233,0.94347185
2.75E-06,0.99999726
0.000148888,0.9998511
6.56E-07,0.9999993
1.06E-08,1
0.012358535,0.98764145
0.000887187,0.9991128
2.36E-07,0.99999976
5.12E-06,0.9999949
0.000108829,0.99989116
0.000464988,0.9995351
2.03E-05,0.99997973
2.29E-06,0.99999774
4.11E-05,0.9999589
0.003153695,0.99684626
0.000758378,0.9992416
0.000147929,0.99985206
0.001023886,0.9989761
0.009283657,0.99071634
0.000212037,0.999788
2.67E-05,0.9999733
0.000130021,0.99986994
0.002771031,0.9972289
0.000591223,0.99940884
0.000423161,0.99957687
0.000133172,0.99986684
0.001289679,0.9987103
0.000502084,0.9994979
0.002610182,0.99738985
0.001062161,0.9989378
0.00842721,0.99157286
0.000437748,0.9995622
6.13E-05,0.9999387
0.000421855,0.9995782
6.49E-05,0.99993515
7.87E-05,0.9999213
3.70E-05,0.99996305
0.004038813,0.99596125
0.00167592,0.9983241
0.000552775,0.99944717
0.001713256,0.9982868
3.50E-05,0.9999651
4.64E-08,1
6.72E-09,1
9.48E-09,1
9.39E-08,0.9999999
1.69E-05,0.9999831
3.63E-05,0.99996364
1.11E-06,0.9999989
0.000737966,0.99926203
0.016297646,0.9837023
7.04E-05,0.99992955
3.93E-06,0.99999607
6.83E-05,0.9999317
0.000412109,0.99958795
1.74E-05,0.9999826
0.004969696,0.9950303
5.88E-06,0.99999416
4.74E-07,0.9999995
3.22E-07,0.99999964
1.17E-08,1
6.40E-07,0.9999994
2.89E-05,0.99997103
2.85E-05,0.9999715
3.58E-05,0.99996424
4.08E-05,0.99995923
0.000152478,0.99984753
5.89E-06,0.99999416
7.73E-06,0.99999225
3.06E-05,0.99996936
0.001660962,0.99833906
0.000170046,0.9998299
0.000485055,0.99951494
0.000499008,0.999501
0.000132215,0.9998678
3.19E-06,0.9999968
0.000232823,0.9997671
1.40E-05,0.99998593
2.59E-06,0.9999974
2.73E-08,1
1.53E-08,1
4.82E-09,1
2.33E-08,1
1.29E-05,0.9999871
4.99E-05,0.99995005
4.56E-05,0.99995446
0.00044382,0.9995561
0.000192363,0.99980766
1.60E-05,0.999984
3.10E-05,0.999969
0.002677813,0.99732226
0.001318455,0.9986815
0.01526335,0.9847366
0.4607107,0.5392893
0.2628508,0.73714924
0.005467646,0.99453235
0.084040135,0.9159599
0.55227494,0.4477251
0.7819215,0.21807846
0.024034398,0.9759656
0.2246846,0.7753154
0.002797868,0.99720216
0.000153779,0.9998462
0.000455872,0.9995441
0.000645308,0.99935466
0.00631394,0.993686
0.014466508,0.98553354
0.000576919,0.99942315
0.005484042,0.99451596
1.22E-07,0.9999999
2.04E-06,0.999998
2.74E-05,0.9999726
7.27E-05,0.9999273
1.00E-05,0.99999
0.000308341,0.9996917
0.000156577,0.99984336
0.000194015,0.999806
0.000270256,0.9997297
0.006508178,0.9934918
0.001289651,0.9987104
0.000452757,0.9995472
0.000113856,0.99988616
0.02587741,0.9741226
0.009504652,0.9904953
0.001508258,0.99849176
0.002844937,0.9971551
0.22531816,0.7746818
0.012538784,0.98746115
0.04719302,0.952807
0.08314713,0.9168529
0.09701729,0.9029827
0.010084278,0.9899157
0.067075536,0.9329245
0.19627845,0.80372155
0.61253864,0.38746136
0.035758447,0.9642415
0.14341672,0.85658336
0.47706845,0.5229316
0.8955739,0.1044261
0.608303,0.391697
0.022692999,0.97730696
0.036917243,0.9630828
0.021096753,0.9789033
0.008791523,0.99120843
0.000264393,0.99973565
0.000145987,0.99985397
0.000146064,0.99985397
0.00017821,0.99982184
0.001323268,0.9986767
0.007737288,0.9922627
0.04328223,0.9567178
0.042079307,0.9579207
0.06271783,0.9372822
0.15246795,0.8475321
0.21416304,0.78583694
0.16967252,0.8303275
0.026490098,0.97350985
0.017237816,0.98276216
0.000237992,0.999762
2.03E-05,0.99997973
8.33E-08,0.9999999
8.42E-07,0.99999917
0.000571351,0.9994286
0.004341797,0.9956583
0.000986547,0.9990134
0.000994672,0.9990054
0.001324102,0.9986759
0.000103139,0.9998969
3.51E-08,1
2.02E-06,0.999998
0.000628873,0.9993711
0.024420591,0.9755794
0.07599478,0.9240052
0.047079556,0.95292044
0.05650312,0.9434969
0.02147359,0.97852635
0.000117699,0.99988234
1.76E-06,0.9999982
5.70E-06,0.9999943
0.000266885,0.99973315
0.000441607,0.9995584
0.002881253,0.9971187
0.10198643,0.8980136
0.011420918,0.98857915
0.001454129,0.9985459
0.002575178,0.99742484
0.09226065,0.90773934
0.03898131,0.9610187
0.006938513,0.9930615
0.011696745,0.98830324
0.09466698,0.90533304
0.024328355,0.97567165
0.001231607,0.9987684
0.003173956,0.99682605
0.037266843,0.96273315
0.022407228,0.97759277
0.15876418,0.8412359
0.73566186,0.2643381
0.9138201,0.086179905
0.8237722,0.17622784
0.9042671,0.095732965
0.036779147,0.9632209
0.04901499,0.95098495
0.006981089,0.9930189
7.70E-05,0.999923
6.79E-06,0.9999932
3.93E-06,0.99999607
1.75E-06,0.9999982
1.63E-05,0.99998367
2.15E-05,0.99997854
2.30E-05,0.999977
4.60E-07,0.9999995
1.62E-07,0.9999999
1.96E-09,1
0.000134597,0.9998654
0.000570159,0.99942976
0.004731108,0.9952689
0.001159404,0.99884063
0.00306897,0.996931
0.002821767,0.9971782
0.000252685,0.99974734
0.0005911,0.99940896
0.003008053,0.9969919
0.00698591,0.99301416
0.006030501,0.99396956
0.000372221,0.9996277
0.085935,0.91406506
0.026623428,0.9733766
0.016717143,0.9832828
0.17950332,0.8204967
0.000349386,0.9996506
7.31E-08,0.9999999
1.08E-08,1
2.92E-08,1
9.09E-05,0.99990904
8.04E-05,0.99991953
2.51E-05,0.99997485
6.49E-05,0.99993515
0.000947303,0.9990527
0.002182605,0.9978174
0.002440947,0.9975591
7.97E-09,1
4.60E-10,1
5.55E-09,1
1.89E-06,0.9999981
0.000253063,0.999747
0.002653751,0.99734616
0.003850062,0.99615
0.007722037,0.992278
0.6712309,0.32876906
0.33627558,0.66372436
