,C0_Prob,C1_Prob
0,0.30172613,0.69827384
1,0.20802198,0.791978
2,0.10129914,0.8987009
3,0.005784641,0.9942154
4,0.0010586729,0.99894136
5,0.015392158,0.9846079
6,0.01121545,0.98878455
7,0.00341756,0.99658245
8,0.010281414,0.98971856
9,0.020221116,0.9797789
10,0.2998679,0.7001321
11,0.19131505,0.80868495
12,0.0007914132,0.9992086
13,0.00809424,0.9919058
14,0.0037473761,0.99625254
15,0.0063942983,0.99360573
16,0.0012893392,0.99871063
17,0.0020406623,0.9979594
18,0.0022638245,0.9977362
19,0.0018195327,0.9981805
20,0.011056382,0.9889436
21,0.2999642,0.70003587
22,0.08678069,0.91321933
23,0.7101304,0.28986958
24,0.9919742,0.008025855
25,0.98243827,0.017561799
26,0.8077314,0.19226861
27,0.3911043,0.6088957
28,0.0032643292,0.99673563
29,0.00013982167,0.99986017
30,0.00016303336,0.9998369
31,0.00030374184,0.99969625
32,0.011090083,0.9889099
33,0.0011049933,0.998895
34,6.2644544e-06,0.9999937
35,2.8415736e-06,0.99999714
36,2.1522367e-06,0.99999785
37,0.00016609467,0.9998338
38,7.466131e-05,0.9999254
39,0.00012718521,0.9998728
40,0.0069947704,0.9930052
41,0.03369242,0.9663076
42,0.0013388161,0.99866116
43,4.297538e-05,0.99995697
44,1.7518205e-05,0.9999825
45,0.0058679967,0.994132
46,0.0002410486,0.9997589
47,3.6579593e-05,0.9999634
48,0.0001227887,0.9998772
49,0.03316157,0.9668384
50,0.016930223,0.9830698
51,0.023560666,0.97643936
52,0.046116874,0.95388305
53,0.11514995,0.88484997
54,0.027743028,0.97225696
55,0.028506003,0.971494
56,0.031978343,0.9680217
57,0.20235854,0.79764146
58,0.025051888,0.97494817
59,0.0139547195,0.9860453
60,0.0368372,0.96316284
61,0.078592435,0.9214076
62,0.004894833,0.99510515
63,0.0055628694,0.9944371
64,0.033718422,0.96628153
65,0.046546206,0.95345384
66,0.070120685,0.92987937
67,0.15814155,0.8418584
68,0.1728765,0.8271235
69,0.00500195,0.9949981
70,7.231645e-07,0.9999993
71,0.00015369541,0.99984634
72,0.00019728282,0.99980277
73,0.00052607903,0.999474
74,0.0001835688,0.9998165
