,C0_Prob,C1_Prob
0,0.22880259,0.7711974
1,0.19338985,0.8066101
2,0.014746021,0.985254
3,0.0027097769,0.99729025
4,1.2164888e-07,0.9999999
5,4.183814e-06,0.9999958
6,3.060059e-05,0.99996936
7,7.397197e-05,0.999926
8,0.00021794096,0.999782
9,0.0016955682,0.99830437
10,0.16498588,0.83501416
11,0.03716048,0.9628395
12,1.2059468e-06,0.9999988
13,3.5876554e-05,0.9999641
14,6.089684e-05,0.9999391
15,0.00013712158,0.9998629
16,0.05345708,0.9465429
17,0.06980068,0.9301993
18,0.0120537095,0.9879462
19,0.015988557,0.9840115
20,0.05467591,0.94532406
21,0.9188075,0.081192516
22,0.6967084,0.30329162
23,0.97651505,0.02348491
24,0.99803835,0.0019616971
25,0.999539,0.0004610428
26,0.9970542,0.0029458308
27,0.31493673,0.6850633
28,0.014235575,0.98576444
29,5.4018965e-05,0.999946
30,1.0282412e-05,0.99998975
31,1.1185844e-06,0.9999989
32,7.832154e-06,0.99999213
33,1.1660786e-05,0.9999883
34,4.526296e-06,0.99999547
35,1.4259805e-05,0.9999857
36,2.848326e-05,0.9999715
37,0.0014025912,0.99859744
38,0.0036163344,0.99638367
39,0.0003854761,0.9996145
40,0.0012829914,0.99871707
41,0.04112033,0.95887965
42,0.00032786958,0.9996722
43,0.0002691097,0.9997309
44,2.4484054e-05,0.99997556
45,0.003346687,0.9966534
46,7.9539175e-05,0.9999205
47,4.756765e-05,0.99995244
48,0.00012412341,0.9998759
49,0.040972974,0.959027
50,0.006604797,0.99339527
51,0.009811457,0.99018854
52,0.004383069,0.9956169
53,0.085609406,0.91439056
54,0.008394902,0.99160504
55,0.00470506,0.995295
56,0.0039665163,0.9960335
57,0.025674226,0.9743258
58,0.0007651734,0.9992348
59,0.0072601098,0.99273986
60,0.0055842157,0.99441576
61,0.025151948,0.974848
62,0.0052696657,0.99473035
63,0.00063999335,0.99936
64,0.011005342,0.98899466
65,0.0834715,0.9165285
66,0.038664192,0.96133584
67,0.025998728,0.9740012
68,0.122088835,0.87791115
69,4.0938634e-05,0.9999591
70,2.9342567e-07,0.99999976
71,1.2218459e-06,0.9999988
72,1.5613667e-06,0.99999845
73,3.6225785e-05,0.99996376
74,1.4870831e-06,0.99999857
75,6.672995e-05,0.99993324
76,0.0001110845,0.9998889
77,0.0031418276,0.9968581
78,0.00019197965,0.999808
79,0.0035946304,0.99640536
80,0.0020215558,0.9979785
81,0.0055537135,0.9944463
82,0.0005361923,0.99946386
83,0.00010638006,0.99989367
84,0.05895163,0.9410484
85,0.68447495,0.31552505
86,0.011410554,0.9885895
87,0.18477897,0.815221
88,0.2510453,0.7489547
89,0.33866453,0.66133547
90,0.014326596,0.9856734
91,0.017729903,0.98227006
92,0.29089653,0.70910347
93,0.13307661,0.8669234
94,0.0006217412,0.9993782
95,0.0014780189,0.998522
96,0.000460542,0.9995395
97,0.0041230423,0.9958769
98,0.0021699043,0.9978301
99,0.22053176,0.7794683
100,0.5239276,0.47607243
101,0.5274838,0.4725162
102,0.019847315,0.98015267
103,0.025631366,0.9743686
104,0.03682495,0.963175
105,0.14075144,0.8592485
106,0.018684682,0.9813153
107,0.24484369,0.7551563
108,0.25820696,0.74179304
109,0.79010165,0.20989835
110,0.041719854,0.95828015
111,0.0332182,0.9667818
112,6.172331e-05,0.99993825
113,0.0020684141,0.9979316
114,7.565978e-05,0.9999243
115,0.00043240428,0.99956757
116,0.00026514864,0.9997348
117,0.0010350283,0.998965
118,0.00050249,0.99949753
119,3.2737025e-05,0.9999672
120,2.9372148e-05,0.9999707
121,1.3158202e-06,0.9999987
122,1.212239e-06,0.9999988
123,4.4724666e-06,0.99999547
124,0.13758199,0.862418
125,0.045244206,0.95475584
126,0.00015881057,0.9998412
127,3.525742e-06,0.9999964
128,4.7370654e-06,0.99999523
129,1.92132e-05,0.9999808
130,0.006769728,0.9932302
131,0.11969465,0.8803054
132,0.28633922,0.7136607
133,0.54914474,0.4508552
134,0.015977787,0.9840222
135,0.03321316,0.9667868
136,0.16578728,0.8342127
137,0.06510728,0.9348927
138,0.0013298012,0.9986702
139,0.0065942155,0.9934058
140,0.0031647454,0.9968353
141,0.001588278,0.99841166
142,0.00015169084,0.99984825
143,0.100952536,0.89904743
144,0.029020092,0.97097987
145,0.014333506,0.98566645
146,0.009294566,0.99070543
147,0.2894711,0.7105289
148,0.9554158,0.04458421
149,0.9982332,0.0017668019
150,0.031215418,0.9687846
151,2.3084549e-07,0.99999976
152,8.5026564e-08,0.9999999
153,0.00031830286,0.9996817
154,0.00013159313,0.9998684
155,3.8025828e-05,0.999962
156,4.648008e-06,0.99999535
157,0.0022026214,0.99779737
158,0.00018320928,0.99981683
159,0.0045456886,0.9954543
160,3.068932e-05,0.99996936
161,0.0001362204,0.99986374
162,2.6139019e-06,0.9999974
163,2.9193677e-06,0.99999714
164,2.2734337e-05,0.99997723
165,0.00016044696,0.99983954
166,2.7450455e-05,0.9999726
167,0.0004943716,0.99950564
168,5.383407e-07,0.9999994
169,4.1295628e-10,1.0
170,1.5192869e-12,1.0
171,3.182534e-09,1.0
172,1.3905876e-09,1.0
173,8.448535e-06,0.99999154
174,6.9857533e-06,0.99999297
175,3.6317757e-05,0.99996364
176,6.0498147e-05,0.99993944
177,0.0009648849,0.9990351
178,4.9340797e-05,0.99995065
179,0.0031317808,0.9968682
180,0.08560493,0.91439503
181,0.08630749,0.9136925
182,8.054719e-06,0.9999919
183,7.575781e-06,0.9999924
184,6.479645e-06,0.99999356
185,1.4596962e-05,0.99998546
186,4.0258405e-05,0.9999597
187,7.181425e-06,0.99999285
188,1.1421691e-05,0.99998856
189,7.1163704e-06,0.99999285
190,6.150134e-05,0.9999385
191,0.0002979434,0.99970204
192,0.0003805727,0.99961936
193,0.001428213,0.99857175
194,0.0019510329,0.998049
195,0.009825291,0.9901748
196,0.0102492785,0.9897507
197,0.008265373,0.9917346
198,0.00069088826,0.99930906
199,0.04615635,0.9538437
200,1.2234572e-05,0.9999877
201,2.1074206e-06,0.99999785
202,1.2998515e-07,0.9999999
203,8.45108e-05,0.9999155
204,2.8209206e-05,0.99997175
205,0.00022130726,0.9997787
206,4.0420702e-05,0.9999596
207,2.9748222e-05,0.9999702
208,0.0016440118,0.9983559
209,0.00049820717,0.9995018
210,1.8437614e-06,0.9999982
211,6.11518e-06,0.9999939
212,0.00010446546,0.9998956
213,0.000560096,0.9994399
214,3.822882e-05,0.99996173
215,3.974798e-05,0.9999603
216,0.0023831474,0.9976169
217,0.00075389934,0.9992461
218,0.00017704317,0.99982303
219,0.0017956662,0.99820435
220,0.0038791297,0.99612087
221,0.03735092,0.9626491
222,0.0034619556,0.99653804
223,0.06471565,0.9352843
224,0.7996879,0.20031202
225,0.27528742,0.72471255
226,0.00010921378,0.9998908
227,0.020391487,0.9796085
228,0.022429727,0.9775703
229,0.5015427,0.4984573
230,0.008501771,0.9914982
231,0.023489034,0.97651094
232,0.00671447,0.99328554
233,0.002040967,0.997959
234,2.4645217e-06,0.9999975
235,2.8506547e-05,0.9999715
236,2.0533113e-05,0.9999795
237,3.0837025e-05,0.9999691
238,5.523346e-05,0.9999448
239,0.006960891,0.9930392
240,0.1579193,0.84208065
241,0.2697754,0.73022455
242,0.0049675074,0.9950324
243,0.093799606,0.90620035
244,0.6172745,0.3827255
245,0.5705374,0.42946264
246,0.015309294,0.9846907
247,0.051099215,0.94890076
248,0.83409554,0.16590445
249,0.0011908489,0.9988092
250,1.7669413e-06,0.9999982
251,6.008094e-08,0.9999999
252,6.0638726e-08,0.9999999
253,2.1520667e-05,0.9999784
254,1.675514e-06,0.99999833
255,2.0431675e-05,0.9999796
256,4.985561e-06,0.999995
257,1.9885845e-05,0.9999801
258,1.2855105e-07,0.9999999
259,5.351248e-07,0.9999995
260,3.376442e-07,0.99999964
261,4.777972e-07,0.9999995
262,4.3440245e-08,1.0
263,4.374274e-06,0.9999956
264,8.050394e-05,0.99991953
265,0.00017724535,0.9998228
266,6.4506235e-06,0.99999356
267,0.000151429,0.9998486
268,0.00052609504,0.99947387
269,0.00047751618,0.99952245
270,1.6859432e-05,0.9999832
271,0.00056036626,0.99943966
272,0.00043765802,0.9995623
273,0.00094779336,0.9990522
274,0.00022942509,0.9997706
275,0.006928335,0.9930716
276,0.06856486,0.9314351
277,0.36622864,0.63377136
278,0.007240434,0.9927596
279,0.018696323,0.9813037
280,0.2422836,0.7577164
281,0.048092496,0.9519075
282,0.00023662715,0.9997634
283,0.022071403,0.9779286
284,2.9866787e-05,0.9999701
285,0.00016335156,0.99983656
286,6.056821e-08,0.9999999
287,1.5306371e-07,0.9999999
288,4.0405828e-07,0.99999964
289,6.7942376e-05,0.99993205
290,4.569557e-05,0.99995434
291,0.0073566167,0.9926434
292,6.59278e-05,0.9999341
293,3.1324922e-05,0.99996865
294,4.7239464e-05,0.9999528
295,9.876225e-05,0.9999012
296,3.3825105e-05,0.99996614
297,0.00029660453,0.99970335
298,2.7034937e-05,0.99997294
299,0.00024051832,0.9997595
300,0.003875693,0.9961243
301,0.012409799,0.9875902
302,9.123419e-05,0.9999088
303,0.010223916,0.98977613
304,0.03804383,0.9619562
305,0.029548462,0.9704515
306,0.001367865,0.99863213
307,0.2725631,0.72743696
308,0.006764517,0.9932355
309,5.0221537e-05,0.9999498
310,1.5675975e-06,0.99999845
311,1.2008502e-05,0.99998796
312,0.00032600533,0.99967396
313,0.0021825235,0.9978175
314,6.2660793e-06,0.9999937
315,8.7421074e-07,0.99999917
316,7.5796693e-06,0.9999924
317,2.4754472e-05,0.9999752
318,4.09716e-06,0.99999595
319,0.00029180705,0.9997081
320,0.0022314386,0.9977685
321,0.052344225,0.94765574
322,0.0072850552,0.99271494
323,0.010898467,0.9891016
324,0.4243023,0.5756977
325,0.99651885,0.0034811904
326,0.021113709,0.97888625
327,0.44522753,0.5547725
328,0.9270431,0.0729569
329,0.12279866,0.8772013
330,0.0029319588,0.9970681
331,0.33371007,0.66629
332,0.82465553,0.17534445
333,0.5952895,0.40471044
334,0.82034385,0.17965618
335,0.0028398742,0.9971602
336,1.9379013e-06,0.9999981
337,5.4899133e-06,0.9999945
338,2.9730373e-08,1.0
339,4.4018332e-08,1.0
340,0.00013053048,0.99986947
341,0.0016874453,0.9983126
342,8.1906044e-05,0.9999181
343,0.0001317424,0.9998683
344,0.00029109544,0.99970883
345,0.0016454017,0.9983546
346,0.00021292793,0.99978703
347,0.0012920868,0.9987079
348,0.0024692053,0.9975309
349,0.0037690375,0.9962309
350,0.00056751556,0.9994325
351,0.016978059,0.983022
352,0.0631118,0.93688816
353,8.165594e-05,0.99991834
354,0.001520843,0.9984792
355,6.785697e-05,0.99993217
356,9.646011e-05,0.99990356
357,0.00020717588,0.9997929
358,0.0003108244,0.9996892
359,0.009730332,0.99026966
360,0.020503173,0.97949684
361,0.14736351,0.8526365
362,0.0065004737,0.9934995
363,0.009123619,0.9908764
364,0.018675452,0.9813246
365,0.011074024,0.988926
366,0.00018388448,0.9998161
367,0.0010376134,0.9989624
368,0.0005004141,0.99949956
369,0.0020318823,0.99796814
370,0.00054890127,0.9994511
371,0.004134326,0.9958657
372,0.016340556,0.9836594
373,0.51295394,0.48704606
374,9.6147705e-06,0.99999034
375,0.0009878569,0.9990121
376,0.00028249968,0.99971753
377,0.01537621,0.98462385
378,0.0012820812,0.9987179
379,0.0002880259,0.99971193
380,1.3913246e-05,0.99998605
381,0.0031410095,0.99685895
382,5.9412727e-05,0.99994063
383,5.755442e-05,0.9999424
384,0.002088163,0.9979119
385,0.00096929236,0.9990307
386,0.00022602176,0.99977404
387,0.00032958918,0.9996704
388,0.00046928285,0.9995308
389,0.0017036701,0.9982963
390,0.00039115074,0.99960893
391,0.0018155142,0.9981845
392,0.10044183,0.8995581
393,0.035782818,0.9642171
394,0.00030282958,0.9996972
395,0.009411183,0.9905888
396,0.0069624996,0.9930375
397,0.00015615497,0.99984384
398,3.348363e-06,0.99999666
399,0.00021042951,0.99978954
400,3.141914e-06,0.9999969
401,9.088773e-05,0.99990916
402,4.655346e-06,0.99999535
403,5.2404016e-06,0.99999475
404,2.3803213e-06,0.9999976
405,0.00054108404,0.99945897
406,0.00010365089,0.9998963
407,0.00040356175,0.9995964
408,0.00077565183,0.9992243
409,0.0076472564,0.9923528
410,0.0015983225,0.9984017
411,0.0058318796,0.99416816
412,0.08207788,0.9179222
413,0.007004807,0.9929952
414,0.009727686,0.99027234
415,0.0049913595,0.9950086
416,0.1000149,0.8999851
417,0.46787855,0.5321214
418,0.0049700565,0.9950299
419,0.0071194265,0.9928806
420,0.03041278,0.96958727
421,0.37256578,0.6274342
422,0.06414376,0.9358562
423,0.016186614,0.9838134
424,0.038212325,0.96178764
425,0.1611249,0.8388752
426,0.0011770083,0.998823
427,0.011765379,0.98823464
428,0.033864398,0.9661356
429,0.12707648,0.8729235
430,0.0076301983,0.9923698
431,0.006039579,0.9939604
432,0.0028132224,0.9971867
433,0.023623796,0.9763762
434,0.010836844,0.98916316
435,0.004938264,0.9950617
436,0.024641082,0.97535896
437,0.015181077,0.98481894
438,0.012022712,0.9879773
439,0.0023802877,0.9976197
440,0.0015112408,0.9984888
441,0.0012776465,0.9987224
442,8.461829e-05,0.99991536
443,0.00022123849,0.9997788
444,5.735477e-05,0.99994266
445,0.0030221732,0.9969778
446,9.484315e-05,0.9999051
447,0.000117620024,0.99988234
448,2.9369464e-06,0.999997
449,0.0006045149,0.9993955
450,0.00010272998,0.99989724
451,2.459906e-05,0.99997544
452,3.9897455e-05,0.99996006
453,0.00020610054,0.99979395
454,0.00020021992,0.9997998
455,0.0005782077,0.99942183
456,4.049235e-05,0.99995947
457,0.0057619507,0.994238
458,0.020211698,0.97978824
459,0.0011366252,0.99886334
460,0.0011433761,0.99885666
461,0.02136633,0.97863364
462,0.0043185325,0.9956814
463,0.0014164108,0.99858356
464,9.247781e-05,0.9999075
465,0.0022778746,0.9977221
466,0.00073078007,0.9992692
467,0.0009927038,0.9990073
468,1.3675622e-06,0.9999987
469,6.066082e-06,0.9999939
470,4.2839292e-05,0.9999572
471,2.247419e-06,0.99999774
472,2.6178134e-07,0.99999976
473,6.7880595e-05,0.99993217
474,0.00010331666,0.99989665
475,5.389405e-06,0.99999464
476,2.7322385e-06,0.99999726
477,0.00044161058,0.9995584
478,0.00011501933,0.99988496
479,1.456695e-05,0.99998546
480,2.6636596e-06,0.9999974
481,0.0008470441,0.9991529
482,8.093281e-06,0.9999919
483,4.5192908e-05,0.9999548
484,0.00035575134,0.9996443
485,0.00055496395,0.999445
486,0.00016258175,0.9998374
487,0.0009299452,0.9990701
488,3.8396814e-05,0.9999616
489,1.2174434e-05,0.99998784
490,7.810516e-05,0.9999219
491,1.4648571e-05,0.99998534
492,2.1552498e-06,0.99999785
493,4.6024743e-06,0.99999535
494,1.1719863e-05,0.9999883
495,6.096227e-05,0.9999391
496,1.6813608e-05,0.9999832
497,0.0018025537,0.9981975
498,0.00033247747,0.9996675
499,0.003587979,0.996412
500,0.00027740182,0.99972254
501,0.00054282043,0.9994572
502,0.0001798458,0.9998202
503,0.010801489,0.9891985
504,0.0083425995,0.9916574
505,0.00075298356,0.9992471
506,0.0002845215,0.9997155
507,0.0040886966,0.99591136
508,0.003342545,0.9966575
509,0.0017071668,0.99829286
510,0.00035634637,0.9996437
511,0.00038518393,0.99961483
512,6.876983e-05,0.9999312
513,0.004156108,0.99584395
514,0.0020949945,0.997905
515,0.00062017574,0.99937975
516,0.00013289246,0.9998671
517,0.003956561,0.99604344
518,0.00055534154,0.99944466
519,0.00039855903,0.9996014
520,0.00025078407,0.99974924
521,0.00523372,0.99476624
522,0.00015252424,0.9998474
523,0.00010849548,0.9998915
524,7.583111e-05,0.9999242
525,0.00017919141,0.9998209
526,9.580905e-05,0.99990416
527,5.358455e-05,0.99994636
528,3.9213584e-05,0.9999608
529,0.000254838,0.9997452
530,0.0002245026,0.99977547
531,0.00026746854,0.99973255
532,0.00021719106,0.99978286
533,0.0004436754,0.99955636
534,0.000102033104,0.99989796
535,3.30615e-05,0.999967
536,0.0014018066,0.99859816
537,0.0003584028,0.99964154
538,0.00018810583,0.99981195
539,7.919957e-05,0.99992085
